year,county_norm,from_precinct_norm,match_method,low_conf_rows,avg_match_score,top_suggested_dst_vtd20,top_suggested_dst_count,unique_suggested_dst_count,total_weight,impact_score
2010,LAUDERDALE,CENTRAL 6,tail_fuzzy_name,3,0.875,005051,1,3,1.0,0.405
2012,LAUDERDALE,CENTRAL 6,tail_fuzzy_name,3,0.875,005051,1,3,1.0,0.405
2014,LAUDERDALE,CENTRAL 6,tail_fuzzy_name,3,0.875,005051,1,3,1.0,0.405
2016,LAUDERDALE,CENTRAL 6,tail_fuzzy_name,3,0.875,005051,1,3,1.0,0.405
2018,LAUDERDALE,CENTRAL 6,tail_fuzzy_name,3,0.875,005051,1,3,1.0,0.405
2000,ROANE,27 ROCKWOOD W 1,tail_fuzzy_name,4,0.909091,007467,1,4,1.0,0.403636
2000,ROANE,28 ROCKWOOD W 2,tail_fuzzy_name,4,0.909091,007464,1,4,1.0,0.403636
2000,DYER,19 J N DYERSBUR,tail_fuzzy_name,7,0.952381,002359,1,7,1.0,0.403333
2000,MARION,01 SOUTH PITTSBUR,tail_fuzzy_name,9,0.965517,005753,1,9,1.0,0.400347
2000,PERRY,501 502 LINDEN FIRE,forced_best_name,1,0.62069,0009,1,1,1.0,0.38931
2004,MARION,28 POWELLS CROSSROAD,tail_fuzzy_name,10,0.971429,005751,1,10,1.0,0.38571
2006,MARION,POWELLS CROSSROAD,tail_fuzzy_name,10,0.971429,005751,1,10,1.0,0.38571
2008,MARION,POWELLS CROSSROAD,tail_fuzzy_name,10,0.971429,005751,1,10,1.0,0.38571
2000,BRADLEY,204 CHARLSTN CTY,forced_best_name,1,0.625,000505,1,1,1.0,0.385
2002,MARION,23 WALDEN S RIDGE,tail_fuzzy_name,8,0.962963,005751,1,8,1.0,0.376296
2004,MARION,23 WALDEN S RIDGE,tail_fuzzy_name,8,0.962963,005751,1,8,1.0,0.376296
2000,GREENE,TUSCULUM CORP,forced_best_name,1,0.642857,0016,1,1,1.0,0.367143
2002,PUTNAM,06C PARK VIEW OUT,tail_fuzzy_name,2,0.827586,007263,1,2,1.0,0.364828
2010,LAUDERDALE,NANKIPOO 7,tail_fuzzy_name,3,0.888889,005051,1,3,1.0,0.363333
2012,LAUDERDALE,NANKIPOO 7,tail_fuzzy_name,3,0.888889,005051,1,3,1.0,0.363333
2002,WASHINGTON,11L LAKE RIDGE SCH,forced_best_name,1,0.647059,0010,1,1,1.0,0.362941
2002,PUTNAM,05D CKVILLE COMM IN,forced_best_name,1,0.648649,0007,1,1,1.0,0.361351
2018,POLK,CHILHOWEE MS,tail_fuzzy_name,4,0.92,007152,1,4,1.0,0.36
2010,SHELBY,FOREST HILLS 01,tail_fuzzy_name,8,0.965517,008071,1,8,1.0,0.355864
2010,SHELBY,FOREST HILLS 02,tail_fuzzy_name,8,0.965517,008069,1,8,1.0,0.355864
2012,SHELBY,FOREST HILLS 01,tail_fuzzy_name,8,0.965517,008071,1,8,1.0,0.355864
2012,SHELBY,FOREST HILLS 02,tail_fuzzy_name,8,0.965517,008069,1,8,1.0,0.355864
2010,LAUDERDALE,EDITH 7,tail_fuzzy_name,2,0.833333,005051,1,2,1.0,0.353334
2010,LAUDERDALE,PRICE 5,tail_fuzzy_name,2,0.833333,005060,1,2,1.0,0.353334
2012,LAUDERDALE,EDITH 7,tail_fuzzy_name,2,0.833333,005051,1,2,1.0,0.353334
2012,LAUDERDALE,PRICE 5,tail_fuzzy_name,2,0.833333,005060,1,2,1.0,0.353334
2014,LAUDERDALE,EDITH 7,tail_fuzzy_name,2,0.833333,005051,1,2,1.0,0.353334
2016,LAUDERDALE,EDITH 7,tail_fuzzy_name,2,0.833333,005051,1,2,1.0,0.353334
2018,LAUDERDALE,EDITH 7,tail_fuzzy_name,2,0.833333,005051,1,2,1.0,0.353334
2004,MARION,18 TATES CHAPEL,tail_fuzzy_name,7,0.96,005752,1,7,1.0,0.35
2012,SUMNER,3E BUSH S CHAPEL,tail_fuzzy_name,4,0.923077,008610,1,4,1.0,0.347692
2000,GREENE,MOSHEIM CORP,forced_best_name,1,0.666667,0011,1,1,1.0,0.343333
2002,PERRY,403 LOBELVILLE ELEM,forced_best_name,1,0.666667,0008,1,1,1.0,0.343333
2002,PUTNAM,05E CKVILLE COMM O,forced_best_name,1,0.666667,0007,1,1,1.0,0.343333
2002,ROANE,HARRIMAN WARD 2,tail_fuzzy_name,3,0.9,007460,1,3,1.0,0.33
2010,LAUDERDALE,LIGHTFOOT 5,tail_fuzzy_name,3,0.9,005051,1,3,1.0,0.33
2012,LAUDERDALE,LIGHTFOOT 5,tail_fuzzy_name,3,0.9,005051,1,3,1.0,0.33
2014,LAUDERDALE,LIGHTFOOT 5,tail_fuzzy_name,3,0.9,005051,1,3,1.0,0.33
2016,LAUDERDALE,LIGHTFOOT 5,tail_fuzzy_name,3,0.9,005051,1,3,1.0,0.33
2018,LAUDERDALE,LIGHTFOOT 5,tail_fuzzy_name,3,0.9,005051,1,3,1.0,0.33
2000,HARDEMAN,05 GRAND JUNCTIO,tail_fuzzy_name,7,0.962963,003601,1,7,1.0,0.329259
2010,MARION,HALETOWN LADD,tail_fuzzy_name,7,0.962963,003421,1,7,1.0,0.329259
2012,MARION,HALETOWN LADD,tail_fuzzy_name,7,0.962963,003421,1,7,1.0,0.329259
2014,MARION,HALETOWN LADD,tail_fuzzy_name,7,0.962963,003421,1,7,1.0,0.329259
2016,MARION,HALETOWN LADD,tail_fuzzy_name,7,0.962963,003421,1,7,1.0,0.329259
2018,MARION,HALETOWN LADD,tail_fuzzy_name,7,0.962963,003421,1,7,1.0,0.329259
2000,MAURY,027 WILLIAMSPORT 7,tail_fuzzy_name,2,0.848485,005953,1,2,1.0,0.32303
2020,KNOX,72 DANTE,forced_best_name,1,0.695652,004884,1,1,1.0,0.314348
2000,BRADLEY,603 WATERVLLE,tail_fuzzy_name,5,0.947368,000511,1,5,1.0,0.31316
2004,BRADLEY,202 1 CHARLESTON,tail_fuzzy_name,5,0.947368,000504,1,5,1.0,0.31316
2002,MARION,22 MINERAL SPRINGS,tail_fuzzy_name,3,0.909091,005754,1,3,1.0,0.302727
2010,HAYWOOD,COLLEGE HILL CAFETER,tail_fuzzy_name,5,0.952381,003905,1,5,1.0,0.288095
2000,GRUNDY,08 HUBBARD S COV,tail_fuzzy_name,6,0.962963,003152,1,6,1.0,0.282222
2002,MARION,28 POWELLS CROSSRDS,tail_fuzzy_name,4,0.941176,005760,1,4,1.0,0.275296
2010,BRADLEY,6 2 BLUE SPRINGS,tail_fuzzy_name,5,0.956522,000503,1,5,1.0,0.26739
2012,BRADLEY,6 2 BLUE SPRINGS,tail_fuzzy_name,5,0.956522,000503,1,5,1.0,0.26739
2012,TIPTON,2 3 SE COVINGTON,tail_fuzzy_name,5,0.956522,008702,1,5,1.0,0.26739
2014,BRADLEY,6 2 BLUE SPRINGS,tail_fuzzy_name,5,0.956522,000503,1,5,1.0,0.26739
2014,TIPTON,2 3 SE COVINGTON,tail_fuzzy_name,5,0.956522,008702,1,5,1.0,0.26739
2016,BRADLEY,6 2 BLUE SPRINGS,tail_fuzzy_name,5,0.956522,000503,1,5,1.0,0.26739
2016,TIPTON,2 3 SE COVINGTON,tail_fuzzy_name,5,0.956522,008702,1,5,1.0,0.26739
2018,BRADLEY,6 2 BLUE SPRINGS,tail_fuzzy_name,5,0.956522,000503,1,5,1.0,0.26739
2018,TIPTON,2 3 SE COVINGTON,tail_fuzzy_name,5,0.956522,008702,1,5,1.0,0.26739
2000,LOUDON,16 TELLICO VILLAG,tail_fuzzy_name,6,0.965517,005455,1,6,1.0,0.266898
2000,BRADLEY,703 CLEVELAND HI,tail_fuzzy_name,3,0.923077,000502,1,3,1.0,0.260769
2010,SHELBY,ROSS STORE 15,tail_fuzzy_name,3,0.923077,008248,1,3,1.0,0.260769
2000,PERRY,501 502 LINDEN FIR,tail_fuzzy_name,1,0.75,0009,1,1,1.0,0.26
2000,GREENE,TUSCULUM,tail_fuzzy_name,1,0.761905,0016,1,1,1.0,0.248095
2020,HAMILTON,087 WOODMORE 2,tail_fuzzy_name,2,0.888889,003476,1,2,1.0,0.242222
2000,CLAIBORNE,VANBEBBER SPRING,tail_fuzzy_name,6,0.969697,001201,1,6,1.0,0.241818
2002,LINCOLN,ELORA CC,tail_fuzzy_name,1,0.769231,0016,1,1,1.0,0.240769
2000,DYER,18 I HURRICANE HIL,tail_fuzzy_name,5,0.962963,002353,1,5,1.0,0.235185
2000,BRADLEY,502 BIG SPRINGS,tail_fuzzy_name,4,0.952381,000509,1,4,1.0,0.230476
2000,DYER,16 H E DYERSBUR,tail_fuzzy_name,4,0.952381,002351,1,4,1.0,0.230476
2010,HAYWOOD,DOUGLAS,tail_fuzzy_name,3,0.933333,003910,1,3,1.0,0.230001
2010,SHELBY,COLLIERVILLE 08,tail_fuzzy_name,3,0.933333,008068,1,3,1.0,0.230001
2012,SHELBY,COLLIERVILLE 08,tail_fuzzy_name,3,0.933333,008068,1,3,1.0,0.230001
2000,GREENE,BAILEYTON CORP,tail_fuzzy_name,1,0.782609,0001,1,1,1.0,0.227391
2000,CAMPBELL,08 EAST LAFOLLETT,tail_fuzzy_name,5,0.965517,000601,1,5,1.0,0.222415
2002,SUMNER,03B CASTALIAN SPGS,tail_fuzzy_name,2,0.903226,008607,1,2,1.0,0.213548
2012,SUMNER,3C CASTALIAN SPGS,tail_fuzzy_name,2,0.903226,008607,1,2,1.0,0.213548
2002,WASHINGTON,10I INDIAN TRAIL,tail_fuzzy_name,1,0.8,0013,1,1,1.0,0.21
2002,WASHINGTON,10T TOWN ACRES NORT,tail_fuzzy_name,1,0.8,0011,1,1,1.0,0.21
2002,WASHINGTON,11W BOONES CRK WE,tail_fuzzy_name,1,0.8,0022,1,1,1.0,0.21
2022,DAVIDSON,44621,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44622,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44623,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44624,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44625,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44626,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44627,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44628,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,DAVIDSON,44713,forced_best_name,1,0.8,001819,1,1,1.0,0.21
2022,DAVIDSON,44714,forced_best_name,1,0.8,001819,1,1,1.0,0.21
2022,DAVIDSON,44715,forced_best_name,1,0.8,001819,1,1,1.0,0.21
2022,DAVIDSON,44716,forced_best_name,1,0.8,001819,1,1,1.0,0.21
2022,DAVIDSON,44717,forced_best_name,1,0.8,001819,1,1,1.0,0.21
2022,DAVIDSON,44718,forced_best_name,1,0.8,001819,1,1,1.0,0.21
2022,DAVIDSON,44719,forced_best_name,1,0.8,001819,1,1,1.0,0.21
2022,DAVIDSON,44835,forced_best_name,1,0.8,001818,1,1,1.0,0.21
2022,HAMBLEN,44896,forced_best_name,1,0.8,000004,1,1,1.0,0.21
2022,JACKSON,44594,forced_best_name,1,0.8,000011,1,1,1.0,0.21
2022,JACKSON,44684,forced_best_name,1,0.8,000008,1,1,1.0,0.21
2022,WILSON,44743,forced_best_name,1,0.8,000004,1,1,1.0,0.21
2020,HAMILTON,039 COURTHOUSE 2,tail_fuzzy_name,2,0.909091,003379,1,2,1.0,0.201818
2020,HAMILTON,047 ALTON PARK 2,tail_fuzzy_name,2,0.909091,003352,1,2,1.0,0.201818
2010,CLAIBORNE,8 2 VANBEBBER SPRNGS,tail_fuzzy_name,5,0.969697,001201,1,5,1.0,0.201515
2012,CLAIBORNE,8 2 VANBEBBER SPRNGS,tail_fuzzy_name,5,0.969697,001201,1,5,1.0,0.201515
2014,CLAIBORNE,8 2 VANBEBBER SPRNGS,tail_fuzzy_name,5,0.969697,001201,1,5,1.0,0.201515
2016,CLAIBORNE,8 2 VANBEBBER SPRNGS,tail_fuzzy_name,5,0.969697,001201,1,5,1.0,0.201515
2018,CLAIBORNE,8 2 VANBEBBER SPRNGS,tail_fuzzy_name,5,0.969697,001201,1,5,1.0,0.201515
2002,HAMILTON,139 NORTH CHATT 2,tail_fuzzy_name,1,0.8125,0058,1,1,1.0,0.1975
2002,ROANE,JOHNSON SCHOOL HOU,tail_fuzzy_name,3,0.947368,007454,1,3,1.0,0.187896
2002,LINCOLN,LINCOLN CC,tail_fuzzy_name,1,0.823529,0019,1,1,1.0,0.186471
2000,MARION,28 POWELLS CROS,tail_fuzzy_name,1,0.827586,0017,1,1,1.0,0.182414
2000,MAURY,024 MT PLEASANT 6,tail_fuzzy_name,1,0.827586,0019,1,1,1.0,0.182414
2000,MAURY,029 MT PLEASANT 7,tail_fuzzy_name,1,0.827586,0019,1,1,1.0,0.182414
2002,SUMNER,06B GALLATIN HIGH,tail_fuzzy_name,1,0.833333,0011,1,1,1.0,0.176667
2002,WASHINGTON,10S TOWN ACRES SOU,tail_fuzzy_name,1,0.833333,0011,1,1,1.0,0.176667
2000,LAUDERDALE,20 CROSS ROADS,tail_fuzzy_name,3,0.952381,005051,1,3,1.0,0.172857
2012,HAMILTON,209 EASTSIDE 1,tail_fuzzy_name,3,0.952381,003352,1,3,1.0,0.172857
2002,HAMILTON,121 LOOKOUT MTN 2,tail_fuzzy_name,1,0.83871,0045,1,1,1.0,0.17129
2000,PUTNAM,SYCAMORE OUTSID,tail_fuzzy_name,4,0.967742,007251,1,4,1.0,0.169032
2002,SUMNER,04D UNION ELEMENTAR,tail_fuzzy_name,4,0.967742,008609,1,4,1.0,0.169032
2000,PUTNAM,MONTEREY CC,tail_fuzzy_name,1,0.842105,0005,1,1,1.0,0.167895
2002,SUMNER,05A GALLATIN CITY,tail_fuzzy_name,1,0.842105,0011,1,1,1.0,0.167895
2002,VAN BUREN,FALL CRK FALLS CC,tail_fuzzy_name,1,0.848485,0004,1,1,1.0,0.161515
2002,MARION,29 KETNERS MILL,tail_fuzzy_name,3,0.956522,005760,1,3,1.0,0.160434
2010,MARION,POWELLS CROSSROAD,tail_fuzzy_name,4,0.971429,005760,1,4,1.0,0.154284
2012,MARION,POWELLS CROSSROAD,tail_fuzzy_name,4,0.971429,005760,1,4,1.0,0.154284
2014,MARION,POWELLS CROSSROAD,tail_fuzzy_name,4,0.971429,005760,1,4,1.0,0.154284
2016,MARION,POWELLS CROSSROAD,tail_fuzzy_name,4,0.971429,005760,1,4,1.0,0.154284
2018,MARION,POWELLS CROSSROAD,tail_fuzzy_name,4,0.971429,005760,1,4,1.0,0.154284
2000,BRADLEY,605 BLUE SPGS,tail_fuzzy_name,1,0.857143,0013,1,1,1.0,0.152857
2012,HAMILTON,215 MOUNTAIN CREEK 3,tail_fuzzy_name,2,0.9375,003427,1,2,1.0,0.145
2000,MARION,28 POWELLS CROSS,tail_fuzzy_name,1,0.866667,0017,1,1,1.0,0.143333
2000,MARION,24 ELDER MOUNTAI,tail_fuzzy_name,3,0.962963,005751,1,3,1.0,0.141111
2000,MAURY,023 LIBRARY TH 64,tail_fuzzy_name,3,0.962963,005961,1,3,1.0,0.141111
2000,VAN BUREN,8 WHITE HILL CC,tail_fuzzy_name,1,0.869565,0006,1,1,1.0,0.140435
2002,LINCOLN,BELLEVILLE CC,tail_fuzzy_name,1,0.869565,0014,1,1,1.0,0.140435
2002,VAN BUREN,WHITE HILL CC,tail_fuzzy_name,1,0.869565,0006,1,1,1.0,0.140435
2014,HAMILTON,213 LOOKOUT MOUNTAIN,tail_fuzzy_name,2,0.941176,003419,1,2,1.0,0.137648
2016,HAMILTON,213 LOOKOUT MOUNTAIN,tail_fuzzy_name,2,0.941176,003419,1,2,1.0,0.137648
2018,HAMILTON,213 LOOKOUT MOUNTAIN,tail_fuzzy_name,2,0.941176,003419,1,2,1.0,0.137648
2002,HAMILTON,118 APISON 2,tail_fuzzy_name,1,0.875,0004,1,1,1.0,0.135
2002,VAN BUREN,CEDAR GROVE CC,tail_fuzzy_name,1,0.88,0003,1,1,1.0,0.13
2000,CLAIBORNE,HOWARD S QUARTE,tail_fuzzy_name,3,0.967742,001214,1,3,1.0,0.126774
2000,PUTNAM,PRESCOTT CENTRA,tail_fuzzy_name,3,0.967742,007255,1,3,1.0,0.126774
2000,PUTNAM,SOUTH COOKEVILL,tail_fuzzy_name,3,0.967742,007263,1,3,1.0,0.126774
2002,PUTNAM,01C SOUTH COOKEVILL,tail_fuzzy_name,3,0.967742,007263,1,3,1.0,0.126774
2000,MAURY,026 ST CATHERINE,tail_fuzzy_name,1,0.888889,0006,1,1,1.0,0.121111
2000,PUTNAM,MONTEREY E,tail_fuzzy_name,1,0.888889,0005,1,1,1.0,0.121111
2000,PUTNAM,MONTEREY W,tail_fuzzy_name,1,0.888889,0005,1,1,1.0,0.121111
2002,HAMILTON,112 AIRPORT 2,tail_fuzzy_name,1,0.888889,0001,1,1,1.0,0.121111
2002,HAMILTON,154 AIRPORT 4,tail_fuzzy_name,1,0.888889,0001,1,1,1.0,0.121111
2002,POLK,2C SOUTH POLK SCHOO,tail_fuzzy_name,3,0.969697,007155,1,3,1.0,0.120909
2002,HAYWOOD,08 STANTON HEAD STRT,tail_fuzzy_name,3,0.971429,003910,1,3,1.0,0.115713
2004,HAYWOOD,08 STANTON HEAD STRT,tail_fuzzy_name,3,0.971429,003910,1,3,1.0,0.115713
2000,MAURY,026 ST CATHERINE 7,tail_fuzzy_name,1,0.894737,0006,1,1,1.0,0.115263
2002,VAN BUREN,CUMMINGSVILLE CC,tail_fuzzy_name,1,0.896552,0002,1,1,1.0,0.113448
2000,ROANE,22 KINGSTON W 1,tail_fuzzy_name,1,0.909091,0015,1,1,1.0,0.100909
2002,COCKE,NEWPORT GRAMMAR S,tail_fuzzy_name,1,0.9375,0015,1,1,1.0,0.0725
2020,HAMILTON,022 SIGNAL MOUNTAIN 1,tail_fuzzy_name,1,0.941176,003458,1,1,1.0,0.068824
2002,BRADLEY,202 1 CHARLESTON,tail_fuzzy_name,1,0.947368,000505,1,1,1.0,0.062632
2000,MAURY,028 LIBRARY TH 70,tail_fuzzy_name,1,0.962963,005961,1,1,1.0,0.047037
