from_year,to_year,county_norm,from_precinct_norm,to_precinct_norm,to_prctseq_2024,method,score
2012,2024,FRANKLIN,6 2 CAPITOL HILL,6 2 CAPITOL HILL,0013,exact_norm,1.0
2012,2024,FRANKLIN,6 3 UTSI,6 3 UTSI,0014,exact_norm,1.0
2012,2024,FRANKLIN,7 1 NORTH LAKE,7 1 NORTH LAKE,0015,exact_norm,1.0
2012,2024,FRANKLIN,8 1 DECHERD,8 1 DECHERD,0017,exact_norm,1.0
2012,2024,FRANKLIN,8 2 ESTILL SPRINGS,8 2 ESTILL SPRINGS,0018,exact_norm,1.0
2012,2024,GIBSON,1 1 MEDINA,1 1 MEDINA,0001,exact_norm,1.0
2012,2024,GIBSON,15 MILAN MUNICIPAL,15 31 MILAN MUNICIPAL,0016,fuzzy_norm,0.923077
2012,2024,GIBSON,16 1 YORKVILLE,16 17 YORKVILLE,0017,fuzzy_norm,0.965517
2012,2024,GILES,1A ARDMORE,1A ARDMORE,0001,exact_norm,1.0
2012,2024,GILES,1B PROSPECT,1B PROSPECT,0002,exact_norm,1.0
2012,2024,GILES,2A MINOR HILL,2A MINOR HILL,0003,exact_norm,1.0
2012,2024,GILES,2B AIRPORT,2B AIRPORT,0004,exact_norm,1.0
2012,2024,GILES,3A RICHLAND TRACE,3A RICHLAND TRACE,0005,exact_norm,1.0
2012,2024,GILES,3B CAMPBELLSVILLE,3B CAMPBELLSVILLE,0006,exact_norm,1.0
2012,2024,GILES,4A LYNNVILLE,4A LYNNVILLE,0007,exact_norm,1.0
2012,2024,GILES,4B ODD FELLOWS HALL,4B ODD FELLOWS HALL,0008,exact_norm,1.0
2012,2024,GILES,5B AGRI PARK,5B AGRI PARK,0010,exact_norm,1.0
2012,2024,GILES,7A GCHS,7A GCHS,0013,exact_norm,1.0
2012,2024,GILES,7B REC CENTER,7B REC CENTER,0014,exact_norm,1.0
2012,2024,GRAINGER,1 1,1 1,0001,exact_norm,1.0
2012,2024,GRAINGER,1 2,1 2,0002,exact_norm,1.0
2012,2024,GRAINGER,2 1,2 1,0003,exact_norm,1.0
2012,2024,GRAINGER,2 2,2 2,0004,exact_norm,1.0
2012,2024,GRAINGER,3 1,3 1,0005,exact_norm,1.0
2012,2024,GRAINGER,3 2,3 2,0006,exact_norm,1.0
2012,2024,GRAINGER,4 1,4 1,0007,exact_norm,1.0
2012,2024,GRAINGER,4 2,4 2,0008,exact_norm,1.0
2012,2024,GRAINGER,5 1,5 1,0009,exact_norm,1.0
2012,2024,GRAINGER,5 2,5 2,0010,exact_norm,1.0
2012,2024,GREENE,11 BAILEYTON,1 BAILEYTON,0001,fuzzy_norm,0.956522
2012,2024,GREENE,17 WEST PINES,1 WEST PINES,0017,fuzzy_norm,0.96
2012,2024,GRUNDY,ALTAMONT,ALTAMONT,0001,exact_norm,1.0
2012,2024,GRUNDY,BEERSHEBA SPRINGS,BEERSHEBA SPRINGS,0002,exact_norm,1.0
2012,2024,GRUNDY,CENTRAL,CENTRAL,0003,exact_norm,1.0
2012,2024,GRUNDY,COALMONT,COALMONT,0006,exact_norm,1.0
2012,2024,GRUNDY,COLLINS,COLLINS,0004,exact_norm,1.0
2012,2024,GRUNDY,GRUETLI LAAGER,GRUETLI LAAGER,0007,exact_norm,1.0
2012,2024,GRUNDY,MONTEAGLE,MONTEAGLE,0009,exact_norm,1.0
2012,2024,GRUNDY,PALMER,PALMER,0008,exact_norm,1.0
2012,2024,GRUNDY,TRACY CITY,TRACY CITY,0010,exact_norm,1.0
2012,2024,HANCOCK,1ST,1ST,0001,exact_norm,1.0
2012,2024,HANCOCK,2ND,2ND,0002,exact_norm,1.0
2012,2024,HANCOCK,3RD,3RD,0003,exact_norm,1.0
2012,2024,HANCOCK,4TH,4TH,0004,exact_norm,1.0
2012,2024,HANCOCK,5TH,5TH,0005,exact_norm,1.0
2012,2024,HANCOCK,6TH,6TH,0006,exact_norm,1.0
2012,2024,HANCOCK,7TH,7TH,0007,exact_norm,1.0
2012,2024,HARDEMAN,BOLIVAR,BOLIVAR,0002,exact_norm,1.0
2012,2024,HARDEMAN,DIXIE HILLS,DIXIE HILLS,0011,exact_norm,1.0
2012,2024,HARDEMAN,GRAND JUNCTION,GRAND JUNCTION,0005,exact_norm,1.0
2012,2024,HARDEMAN,HICKORY VALLEY,HICKORY VALLEY,0004,exact_norm,1.0
2012,2024,HARDEMAN,HORNSBY,HORNSBY,0009,exact_norm,1.0
2012,2024,HARDEMAN,LACY,LACY,0008,exact_norm,1.0
2012,2024,HARDEMAN,MIDDLETON,MIDDLETON,0007,exact_norm,1.0
2012,2024,HARDEMAN,SAULSBURY,SAULSBURY,0006,exact_norm,1.0
2012,2024,HARDEMAN,SILERTON,SILERTON,0010,exact_norm,1.0
2012,2024,HARDEMAN,TOONE,TOONE,0012,exact_norm,1.0
2012,2024,HARDEMAN,WEST BOLIVAR,WEST BOLIVAR,0001,exact_norm,1.0
2012,2024,HARDEMAN,WHITEVILLE,WHITEVILLE,0003,exact_norm,1.0
2012,2024,HARDIN,CERRO GORDO 6 1,CERRO GORDO 6 1,0007,exact_norm,1.0
2012,2024,HARDIN,COUNCE 3 1,COUNCE 3 1,0003,exact_norm,1.0
2012,2024,HARDIN,FAIRGROUND 10 1,FAIRGROUND 10 1,0014,exact_norm,1.0
2012,2024,HARDIN,MORRIS CHAPEL 5 2,MORRIS CHAPEL 5 1,0005,fuzzy_norm,0.941176
2012,2024,HARDIN,NIXON 2 1,NIXON 2 1,0002,exact_norm,1.0
2012,2024,HARDIN,NORTH 8 1,NORTH 8 1,0012,exact_norm,1.0
2012,2024,HARDIN,OLIVE HILL 6 3,OLIVE HILL 6 2,0008,fuzzy_norm,0.928571
2012,2024,HARDIN,WALNUT GROVE 7 2,WALNUT GROVE 7 2,0011,exact_norm,1.0
2012,2024,HARDIN,WHITES 7 1,WHITES 7 1,0010,exact_norm,1.0
2012,2024,HAWKINS,1 MOUNT CARMEL,1 MOUNT CARMEL,0012,exact_norm,1.0
2012,2024,HAWKINS,2 MCPHEETER S BEND,2 MCPHEETER S BEND,0010,exact_norm,1.0
2012,2024,HAWKINS,3 CARTER S VALLEY,3 CARTER S VALLEY,0004,exact_norm,1.0
2012,2024,HAWKINS,3 WALLACE,3 WALLACE,0018,exact_norm,1.0
2012,2024,HAWKINS,3 WATTERSON,3 WATTERSON,0019,exact_norm,1.0
2012,2024,HAWKINS,4 UPPER BEECH,4 UPPER BEECH,0017,exact_norm,1.0
2012,2024,HAWKINS,6 ALUM WELL,6 ALUM WELL,0002,exact_norm,1.0
2012,2024,HAWKINS,6 CHOPTACK,6 CHOPTACK,0006,exact_norm,1.0
2012,2024,HAWKINS,6 CLINCH,6 CLINCH,0008,exact_norm,1.0
2012,2024,HAWKINS,6 MOORESBURG,6 MOORESBURG,0011,exact_norm,1.0
2012,2024,HAWKINS,7 ST CLAIR,7 ST CLAIR,0015,exact_norm,1.0
2012,2024,HAYWOOD,1 1,1 1,0001,exact_norm,1.0
2012,2024,HAYWOOD,10 1,10 1,0011,exact_norm,1.0
2012,2024,HAYWOOD,2 1,2 1,0002,exact_norm,1.0
2012,2024,HAYWOOD,3 1,3 1,0003,exact_norm,1.0
2012,2024,HAYWOOD,4 1,4 1,0004,exact_norm,1.0
2012,2024,HAYWOOD,5 1,5 1,0005,exact_norm,1.0
2012,2024,HAYWOOD,6 1,6 1,0006,exact_norm,1.0
2012,2024,HAYWOOD,7 1,7 1,0007,exact_norm,1.0
2012,2024,HAYWOOD,8 1,8 1,0008,exact_norm,1.0
2012,2024,HAYWOOD,9 1,9 1,0009,exact_norm,1.0
2012,2024,HAYWOOD,9 2,9 2,0010,exact_norm,1.0
2012,2024,HENDERSON,2 14 SOUTH HAVEN,14 SOUTH HAVEN,0011,fuzzy_norm,0.933333
2012,2024,HENDERSON,5 5 TN TECH CENTER,5 TN TECH CENTER,0004,fuzzy_norm,0.941176
2012,2024,HENDERSON,7 13 SCOTTS HILL,13 SCOTTS HILL,0010,fuzzy_norm,0.933333
2012,2024,HICKMAN,1 2 PINEWOOD,1 2 PINEWOOD,0002,exact_norm,1.0
2012,2024,HICKMAN,2 2 FAIRFIELD,2 2 FAIRFIELD,0003,exact_norm,1.0
2012,2024,HICKMAN,2 3 EAST BANK,2 3 EAST BANK,0004,exact_norm,1.0
2012,2024,HICKMAN,3 1 EAST CC,3 1 EAST CC,0005,exact_norm,1.0
2012,2024,HICKMAN,4 1 LAKE BENSON,4 1 LAKE BENSON,0006,exact_norm,1.0
2012,2024,HICKMAN,5 1 MT PLEASANT,5 1 MT PLEASANT,0007,exact_norm,1.0
2012,2024,HICKMAN,5 2 MIDDLE SCHOOL,5 2 MIDDLE SCHOOL,0008,exact_norm,1.0
2012,2024,HICKMAN,5 3 SHADY GROVE,5 3 SHADY GROVE,0009,exact_norm,1.0
2012,2024,HICKMAN,6 1 JUSTICE CENTER,6 1 JUSTICE CENTER,0010,exact_norm,1.0
2012,2024,HICKMAN,7 1 NUNNELLY,7 1 NUNNELLY,0011,exact_norm,1.0
2012,2024,HICKMAN,7 2 PLEASANTVILLE,7 2 PLEASANTVILLE,0012,exact_norm,1.0
2012,2024,HICKMAN,7 3 BRUSHY,7 3 BRUSHY,0013,exact_norm,1.0
2012,2024,HOUSTON,ARLINGTON,ARLINGTON,0004,exact_norm,1.0
2012,2024,HOUSTON,ERIN,ERIN,0003,exact_norm,1.0
2012,2024,HOUSTON,ERIN ELEMENTARY,ERIN ELEMENTARY,0005,exact_norm,1.0
2012,2024,HOUSTON,GRIFFINS CHAPEL,GRIFFINS CHAPEL,0007,exact_norm,1.0
2012,2024,HOUSTON,HOUSTON CO MIDDLE,HOUSTON CO MIDDLE,0006,exact_norm,1.0
2012,2024,HOUSTON,STEWART,STEWART,0001,exact_norm,1.0
2012,2024,HOUSTON,TENNESSEE RIDGE,TENNESSEE RIDGE,0002,exact_norm,1.0
2012,2024,HUMPHREYS,1 1 JERA,1 1 JERA,0001,exact_norm,1.0
2012,2024,HUMPHREYS,3 4 MLEC,3 4 MLEC,0004,exact_norm,1.0
2012,2024,HUMPHREYS,5 6 WILDWOOD,5 6 WILDWOOD,0006,exact_norm,1.0
2012,2024,HUMPHREYS,6 7 SOUTH MCEWEN,6 7 SOUTH MCEWEN,0007,exact_norm,1.0
2012,2024,HUMPHREYS,7 8 NORTH MCEWEN,7 8 NORTH MCEWEN,0008,exact_norm,1.0
2012,2024,JACKSON,1 1,1 1,0001,exact_norm,1.0
2012,2024,JACKSON,1 2,1 2,0002,exact_norm,1.0
2012,2024,JACKSON,2 1,2 1,0003,exact_norm,1.0
2012,2024,JACKSON,2 2,2 2,0004,exact_norm,1.0
2012,2024,JACKSON,3 1,3 1,0005,exact_norm,1.0
2012,2024,JACKSON,3 2,3 2,0006,exact_norm,1.0
2012,2024,JACKSON,4 1,4 1,0007,exact_norm,1.0
2012,2024,JACKSON,4 2,4 2,0008,exact_norm,1.0
2012,2024,JACKSON,5 1,5 1,0009,exact_norm,1.0
2012,2024,JACKSON,5 2,5 2,0010,exact_norm,1.0
2012,2024,JACKSON,6 1,6 1,0012,exact_norm,1.0
2012,2024,JACKSON,6 2,6 2,0013,exact_norm,1.0
2012,2024,JEFFERSON,10 JEFF CITY FIRE DP,10 JEFF CITY FIRE DP,0011,exact_norm,1.0
2012,2024,JEFFERSON,2 PIEDMONT,2 PIEDMONT,0002,exact_norm,1.0
2012,2024,JEFFERSON,3 WHITE PINE,3 WHITE PINE,0003,exact_norm,1.0
2012,2024,JEFFERSON,4 JEFFERSON ES,4 JEFFERSON ES,0004,exact_norm,1.0
2012,2024,JEFFERSON,6 RUSH STRONG,6 RUSH STRONG,0006,exact_norm,1.0
2012,2024,JEFFERSON,7 NEW MARKET,7 NEW MARKET,0007,exact_norm,1.0
2012,2024,JEFFERSON,8 1 CHESTNUT HILL,8 1 CHESTNUT HILL,0008,exact_norm,1.0
2012,2024,JEFFERSON,9 TALBOTT SCHOOL,9 TALBOTT SCHOOL,0010,exact_norm,1.0
2012,2024,JOHNSON,1A LAUREL,1A LAUREL,0001,exact_norm,1.0
2012,2024,JOHNSON,1B COLD SPRINGS,1B COLD SPRINGS,0002,exact_norm,1.0
2012,2024,JOHNSON,2 FORGE SHOUNS,2 FORGE SHOUNS,0003,exact_norm,1.0
2012,2024,JOHNSON,3A TRADE,3A TRADE,0004,exact_norm,1.0
2012,2024,JOHNSON,3B NEVA,3B NEVA,0005,exact_norm,1.0
2012,2024,JOHNSON,4A DRY RUN,4A DRY RUN,0006,exact_norm,1.0
2012,2024,JOHNSON,4B BUTLER,4B BUTLER,0007,exact_norm,1.0
2012,2024,JOHNSON,5 DOE,5 DOE,0008,exact_norm,1.0
2012,2024,JOHNSON,6 SHADY,6 SHADY,0009,exact_norm,1.0
2012,2024,KNOX,06 GREEN SCHOOL,06 GREEN SCHOOL,0001,exact_norm,1.0
2012,2024,KNOX,10N FORT SANDERS,10N FORT SANDERS,0004,exact_norm,1.0
2012,2024,KNOX,11 CENTRAL UMC,11 CENTRAL UMC,0007,exact_norm,1.0
2012,2024,KNOX,13 FAIR GARDEN,13 FAIR GARDEN,0009,exact_norm,1.0
2012,2024,KNOX,14 AUSTIN EAST,14 AUSTIN EAST,0010,exact_norm,1.0
2012,2024,KNOX,15 JOHN T O CONNOR,15W JOHN T O CONNOR,0012,fuzzy_norm,0.972973
2012,2024,KNOX,17 CHRISTENBERRY,17 CHRISTENBERRY,0016,exact_norm,1.0
2012,2024,KNOX,18 LINCOLN PARK,18 LINCOLN PARK,0017,exact_norm,1.0
2012,2024,KNOX,20 BEAUMONT,20 BEAUMONT,0019,exact_norm,1.0
2012,2024,KNOX,23 WESTVIEW,23 WESTVIEW,0020,exact_norm,1.0
2012,2024,KNOX,24Q SEQUOYAH HILLS,24Q SEQUOYAH HILLS,0021,exact_norm,1.0
2012,2024,KNOX,25 SOUTH KNOX CC,25 SOUTH KNOX CC,0022,exact_norm,1.0
2012,2024,KNOX,26 DOGWOOD,26 DOGWOOD,0023,exact_norm,1.0
2012,2024,KNOX,29 ANDERSON,29 ANDERSON,0025,exact_norm,1.0
2012,2024,KNOX,31 CHILHOWEE,31 CHILHOWEE,0027,exact_norm,1.0
2012,2024,KNOX,32 SPRING HILL,32 SPRING HILL,0028,exact_norm,1.0
2012,2024,KNOX,33 RICHARD YOAKLEY,33X RICHARD YOAKLEY,0031,fuzzy_norm,0.972973
2012,2024,KNOX,35 SHANNONDALE,35 SHANNONDALE,0033,exact_norm,1.0
2012,2024,KNOX,36 GRESHAM,36 GRESHAM,0034,exact_norm,1.0
2012,2024,KNOX,39 INSKIP REC CENTER,39E INSKIP REC CENTER,0036,fuzzy_norm,0.97561
2012,2024,KNOX,40 NORWOOD,40 NORWOOD,0038,exact_norm,1.0
2012,2024,KNOX,41 NORWOOD,41 NORWOOD,0039,exact_norm,1.0
2012,2024,KNOX,42 PLEASANT RIDGE,42 PLEASANT RIDGE,0040,exact_norm,1.0
2012,2024,KNOX,43 WEST HAVEN,43 WEST HAVEN,0041,exact_norm,1.0
2012,2024,KNOX,44 RIDGEDALE,44 RIDGEDALE,0042,exact_norm,1.0
2012,2024,KNOX,45 BEARDEN MIDDLE,45 BEARDEN MIDDLE,0043,exact_norm,1.0
2012,2024,KNOX,47 BEARDEN HIGH,47S BEARDEN HIGH,0046,fuzzy_norm,0.967742
2012,2024,KNOX,48 POND GAP,48 POND GAP,0047,exact_norm,1.0
2012,2024,KNOX,50N WEST HIGH,50N WEST HIGH,0050,exact_norm,1.0
2012,2024,KNOX,50S WEST HIGH,50S WEST HIGH,0051,exact_norm,1.0
2012,2024,KNOX,51 DEANE HILL RECR,51 DEANE HILL REC CTR,0052,fuzzy_norm,0.923077
2012,2024,KNOX,55 LONAS,55 LONAS,0053,exact_norm,1.0
2012,2024,KNOX,56 HEISKELL,56 HEISKELL,0054,exact_norm,1.0
2012,2024,KNOX,57 HILLS,57 HILLS,0055,exact_norm,1.0
2012,2024,KNOX,58N PEDIGO,58 PEDIGO,0056,fuzzy_norm,0.947368
2012,2024,KNOX,58S PEDIGO,58 PEDIGO,0056,fuzzy_norm,0.947368
2012,2024,KNOX,59 BRICKEY,59 BRICKEY,0057,exact_norm,1.0
2012,2024,KNOX,60 FORT SUMPTER,60 FORT SUMTER,0058,fuzzy_norm,0.965517
2012,2024,KNOX,61 HALLS,61W HALLS,0060,fuzzy_norm,0.941176
2012,2024,KNOX,62 HARDIN VALLEY,62 HARDIN VALLEY,0061,exact_norm,1.0
2012,2024,KNOX,63 KARNS,63 KARNS,0062,exact_norm,1.0
2012,2024,KNOX,63N KARNS NORTH,63N KARNS NORTH,0063,exact_norm,1.0
2012,2024,KNOX,64 SOLWAY,64 SOLWAY,0064,exact_norm,1.0
2012,2024,KNOX,65N CONCORD NORTH,65N CONCORD NORTH,0066,exact_norm,1.0
2012,2024,KNOX,67 NORTH CEDAR BLUFF,67 NORTH CEDAR BLUFF,0074,exact_norm,1.0
2012,2024,KNOX,68 SOUTH CEDAR BLUFF,68 SOUTH CEDAR BLUFF,0075,exact_norm,1.0
2012,2024,KNOX,68E EAST CEDAR BLUFF,68E EAST CEDAR BLUFF,0076,exact_norm,1.0
2012,2024,KNOX,69N A L LOTTS,69W A L LOTTS,0080,fuzzy_norm,0.923077
2012,2024,KNOX,69S BLUEGRASS,69E BLUEGRASS,0077,fuzzy_norm,0.923077
2012,2024,KNOX,70 BALL CAMP,70W BALL CAMP,0082,fuzzy_norm,0.96
2012,2024,KNOX,71 ROCKY HILL,71 ROCKY HILL,0083,exact_norm,1.0
2012,2024,KNOX,74 SHANNONDALE,74 SHANNONDALE,0088,exact_norm,1.0
2012,2024,KNOX,76 SUNNYVIEW,76 SUNNYVIEW,0089,exact_norm,1.0
2012,2024,KNOX,77 RAMSEY,77 RAMSEY,0090,exact_norm,1.0
2012,2024,KNOX,78 RIVERDALE,78 RIVERDALE,0091,exact_norm,1.0
2012,2024,KNOX,79 DORA KENNEDY,79 DORA KENNEDY,0092,exact_norm,1.0
2012,2024,KNOX,80 CORRYTON,80 CORRYTON,0093,exact_norm,1.0
2012,2024,KNOX,81 GIBBS,81 GIBBS,0094,exact_norm,1.0
2012,2024,KNOX,82 ELLISTOWN,82 ELLISTOWN,0095,exact_norm,1.0
2012,2024,KNOX,84 RITTA,84 RITTA,0096,exact_norm,1.0
2012,2024,KNOX,85 SKAGGSTON,85 SKAGGSTON,0097,exact_norm,1.0
2012,2024,KNOX,86 CARTER,86 CARTER,0098,exact_norm,1.0
2012,2024,KNOX,87 THORNGROVE,87 THORNGROVE,0099,exact_norm,1.0
2012,2024,KNOX,89 MT OLIVE,89 MT OLIVE,0100,exact_norm,1.0
2012,2024,KNOX,90 BONNY KATE,90 BONNY KATE,0101,exact_norm,1.0
2012,2024,KNOX,92 GAP CREEK,92 GAP CREEK,0102,exact_norm,1.0
2012,2024,KNOX,93 HOPEWELL,93 HOPEWELL,0103,exact_norm,1.0
2012,2024,LAKE,2 COURTHOUSE,2 COURTHOUSE,0002,exact_norm,1.0
2012,2024,LAUDERDALE,CENTRAL 6,CENTRAL 6,0007,exact_norm,1.0
2012,2024,LAUDERDALE,EDITH 7,EDITH 7,0008,exact_norm,1.0
2012,2024,LAUDERDALE,GATES 7,GATES 7,0009,exact_norm,1.0
2012,2024,LAUDERDALE,HALLS 8,HALLS 8,0010,exact_norm,1.0
2012,2024,LAUDERDALE,HENNING 1,HENNING 1,0001,exact_norm,1.0
2012,2024,LAUDERDALE,LIGHTFOOT 5,LIGHTFOOT 5,0006,exact_norm,1.0
2012,2024,LAUDERDALE,MCBRIDE 1,MCBRIDE 1,0002,exact_norm,1.0
2012,2024,LAUDERDALE,RIPLEY 2,RIPLEY 2,0003,exact_norm,1.0
2012,2024,LAUDERDALE,RIPLEY 3,RIPLEY 3,0004,exact_norm,1.0
2012,2024,LAUDERDALE,RIPLEY 4,RIPLEY 4,0005,exact_norm,1.0
2012,2024,LAWRENCE,01 1 ST JOSEPH,01 1 ST JOSEPH,0001,exact_norm,1.0
2012,2024,LAWRENCE,01 2 WEST LORETTO,01 2 WEST LORETTO,0002,exact_norm,1.0
2012,2024,LAWRENCE,03 1 SE LAWRENCE,03 1 SE LAWRENCE,0004,exact_norm,1.0
2012,2024,LAWRENCE,03 2 CENTERPOINT,03 2 CENTER POINT,0005,fuzzy_norm,0.969697
2012,2024,LAWRENCE,04 1 CROSSROADS,04 1 CROSSROADS,0006,exact_norm,1.0
2012,2024,LAWRENCE,05 1 LEOMA,05 1 LEOMA,0007,exact_norm,1.0
2012,2024,LAWRENCE,05 2 GANDY,05 2 GANDY,0008,exact_norm,1.0
2012,2024,LAWRENCE,06 1 IRON CITY,06 1 IRON CITY,0009,exact_norm,1.0
2012,2024,LAWRENCE,06 2 WEST POINT,06 2 WEST POINT,0010,exact_norm,1.0
2012,2024,LAWRENCE,08 1 NEW PROSPECT,08 1 NEW PROSPECT,0012,exact_norm,1.0
2012,2024,LAWRENCE,09 1 ETHRIDGE,09 1 ETHRIDGE,0013,exact_norm,1.0
2012,2024,LAWRENCE,09 2 MARS HILL,09 2 MARS HILL,0014,exact_norm,1.0
2012,2024,LAWRENCE,10 1 HOWARDS,10 1 HOWARDS,0015,exact_norm,1.0
2012,2024,LAWRENCE,11 1 SUMMERTOWN,11 1 SUMMERTOWN,0016,exact_norm,1.0
2012,2024,LAWRENCE,12 1 CENTER,12 1 CENTER,0017,exact_norm,1.0
2012,2024,LAWRENCE,12 2 HENRYVILLE,12 2 HENRYVILLE,0018,exact_norm,1.0
2012,2024,LAWRENCE,13 1 WEST END,13 1 WEST END,0019,exact_norm,1.0
2012,2024,LAWRENCE,14 1 CRAWFISH VALLEY,14 1 CRAWFISH VALLEY,0020,exact_norm,1.0
2012,2024,LAWRENCE,16 1 ROTARY PARK,16 1 ROTARY PARK,0022,exact_norm,1.0
2012,2024,LEWIS,1 1,1 1,0001,exact_norm,1.0
2012,2024,LEWIS,2 1,2 1,0002,exact_norm,1.0
2012,2024,LEWIS,3 1,3 1,0003,exact_norm,1.0
2012,2024,LEWIS,4 1,4 1,0004,exact_norm,1.0
2012,2024,LEWIS,5 1,5 1,0005,exact_norm,1.0
2012,2024,LEWIS,6 1,6 1,0006,exact_norm,1.0
2012,2024,LEWIS,7 1,7 1,0007,exact_norm,1.0
2012,2024,LEWIS,8 1,8 1,0008,exact_norm,1.0
2012,2024,LEWIS,9 1,9 1,0009,exact_norm,1.0
2012,2024,LINCOLN,1 3 TAFT,1 3 TAFT,0003,exact_norm,1.0
2012,2024,LINCOLN,2 2 HOWELL,2 2 HOWELL,0005,exact_norm,1.0
2012,2024,LINCOLN,2 3 PETERSBURG,2 3 PETERSBURG,0006,exact_norm,1.0
2012,2024,LINCOLN,3 1 RECREATION CTR,3 1 RECREATION CENTER,0007,fuzzy_norm,0.923077
2012,2024,LINCOLN,3 2 LIBERTY,3 2 LIBERTY,0008,exact_norm,1.0
2012,2024,LINCOLN,4 1 MARANATHA,4 1 MARANATHA,0009,exact_norm,1.0
2012,2024,LINCOLN,4 2 FNB,4 2 FNB,0010,exact_norm,1.0
2012,2024,LINCOLN,6 2 BELLEVILLE,6 2 BELLEVILLE,0014,exact_norm,1.0
2012,2024,LINCOLN,6 3 MULBERRY,6 3 MULBERRY,0015,exact_norm,1.0
2012,2024,LINCOLN,7 1 ELORA,7 1 ELORA,0016,exact_norm,1.0
2012,2024,LINCOLN,7 2 FLINTVILLE,7 2 FLINTVILLE,0017,exact_norm,1.0
2012,2024,LINCOLN,8 1 LINCOLN,8 1 LINCOLN,0019,exact_norm,1.0
2012,2024,LOUDON,DAVIS,DAVIS,0008,exact_norm,1.0
2012,2024,LOUDON,EATON,EATON,0011,exact_norm,1.0
2012,2024,LOUDON,GLENDALE,GLENDALE,0006,exact_norm,1.0
2012,2024,LOUDON,GREENBACK,GREENBACK,0007,exact_norm,1.0
2012,2024,LOUDON,HIGHLAND PARK,HIGHLAND PARK,0013,exact_norm,1.0
2012,2024,LOUDON,LENOIR CITY,LENOIR CITY,0004,exact_norm,1.0
2012,2024,LOUDON,LENOIR CITY OUTSIDE,LENOIR CITY OUTSIDE,0005,exact_norm,1.0
2012,2024,LOUDON,LOUDON,LOUDON,0002,exact_norm,1.0
2012,2024,LOUDON,LOUDON OUTSIDE,LOUDON OUTSIDE,0003,exact_norm,1.0
2012,2024,LOUDON,LUTTRELL,LUTTRELL,0009,exact_norm,1.0
2012,2024,LOUDON,PHILADELPHIA,PHILADELPHIA,0010,exact_norm,1.0
2012,2024,LOUDON,TELLICO V NORTH,TELLICO V NORTH,0014,exact_norm,1.0
2012,2024,LOUDON,TELLICO V SOUTH,TELLICO V SOUTH,0015,exact_norm,1.0
2012,2024,MACON,CROSS ROADS,CROSS ROADS,0006,exact_norm,1.0
2012,2024,MACON,RED BOILING SPRINGS,RED BOILING SPRINGS,0001,exact_norm,1.0
2012,2024,MACON,WESTSIDE,WESTSIDE,0005,exact_norm,1.0
2012,2024,MACON,WILLETTE,WILLETTE,0002,exact_norm,1.0
2012,2024,MADISON,1 1 CIVIC CENTER,1 1 CIVIC CENTER,0001,exact_norm,1.0
2012,2024,MADISON,1 2 MT MORIAH,1 2 MT MORIAH,0002,exact_norm,1.0
2012,2024,MADISON,2 2 ALDERSGATE,2 2 ALDERSGATE,0004,exact_norm,1.0
2012,2024,MADISON,4 1 MASONIC LODGE,4 1 MASONIC LODGE,0008,exact_norm,1.0
2012,2024,MADISON,5 2 MACEDONIA,5 1 MACEDONIA,0011,fuzzy_norm,0.923077
2012,2024,MADISON,6 3 MALESUS,6 3 MALESUS,0015,exact_norm,1.0
2012,2024,MADISON,6 4 MEDON,6 4 MEDON,0016,exact_norm,1.0
2012,2024,MADISON,8 2 BROWNS,8 2 BROWNS,0020,exact_norm,1.0
2012,2024,MADISON,8 3 MIFFLIN,8 3 MIFFLIN,0021,exact_norm,1.0
2012,2024,MADISON,8 4 EAST UNION,8 4 EAST UNION,0022,exact_norm,1.0
2012,2024,MADISON,8 5 LESTERS,8 5 LESTERS,0023,exact_norm,1.0
2012,2024,MADISON,9 3 THREE WAY,9 3 THREE WAY,0026,exact_norm,1.0
2012,2024,MARION,ELDER MOUNTAIN,ELDER MOUNTAIN,0014,exact_norm,1.0
2012,2024,MARION,FOSTER FALLS,FOSTER FALLS,0010,exact_norm,1.0
2012,2024,MARION,HALETOWN LADD,HALETOWN LADD,0008,exact_norm,1.0
2012,2024,MARION,JASPER,JASPER,0009,exact_norm,1.0
2012,2024,MARION,KIMBALL,KIMBALL,0006,exact_norm,1.0
2012,2024,MARION,LODGE,LODGE,0004,exact_norm,1.0
2012,2024,MARION,MONTEAGLE,MONTEAGLE,0005,exact_norm,1.0
2012,2024,MARION,NEW HOPE,NEW HOPE,0002,exact_norm,1.0
2012,2024,MARION,ORME,ORME,0003,exact_norm,1.0
2012,2024,MARION,POWELLS CROSSROAD,POWELLS CROSSROADS,0017,fuzzy_norm,0.971429
2012,2024,MARION,SEQUATCHIE,SEQUATCHIE,0012,exact_norm,1.0
2012,2024,MARION,SHELLMOUND,SHELLMOUND,0007,exact_norm,1.0
2012,2024,MARION,SOUTH PITTSBURG,SOUTH PITTSBURG,0001,exact_norm,1.0
2012,2024,MARION,WALDEN S RIDGE,WALDEN S RIDGE,0013,exact_norm,1.0
2012,2024,MARION,WHITWELL,WHITWELL,0016,exact_norm,1.0
2012,2024,MARION,WHITWELL MOUNTAIN,WHITWELL MOUNTAIN,0011,exact_norm,1.0
2012,2024,MARSHALL,1 CHAPEL HILL,1 CHAPEL HILL,0001,exact_norm,1.0
2012,2024,MARSHALL,2 HENRY HORTON PARK,2 HENRY HORTON PARK,0002,exact_norm,1.0
