year,county,county_norm,precinct,precinct_norm,precinct_token,source_file,rows,votes_sum
2016,Jackson,JACKSON,4-2,4 2,4,20161108__tn__general__precinct.csv,12,1137
2016,Jackson,JACKSON,5-1,5 1,5,20161108__tn__general__precinct.csv,13,1158
2016,Jackson,JACKSON,5-2,5 2,5,20161108__tn__general__precinct.csv,13,1199
2016,Jackson,JACKSON,6-1,6 1,6,20161108__tn__general__precinct.csv,13,921
2016,Jackson,JACKSON,6-2,6 2,6,20161108__tn__general__precinct.csv,13,1276
2016,Jackson,JACKSON,Early Voting - Write-Ins,EARLY VOTING WRITE INS,EARLY,20161108__tn__general__precinct.csv,8,1
2016,Jefferson,JEFFERSON,1 Dandridge ES,1 DANDRIDGE ES,1,20161108__tn__general__precinct.csv,13,7625
2016,Jefferson,JEFFERSON,10 Jeff City Fire Dp,10 JEFF CITY FIRE DP,10,20161108__tn__general__precinct.csv,14,4397
2016,Jefferson,JEFFERSON,2 Piedmont,2 PIEDMONT,2,20161108__tn__general__precinct.csv,12,6926
2016,Jefferson,JEFFERSON,3 White Pine,3 WHITE PINE,3,20161108__tn__general__precinct.csv,17,9795
2016,Jefferson,JEFFERSON,4 Jefferson ES,4 JEFFERSON ES,4,20161108__tn__general__precinct.csv,13,5969
2016,Jefferson,JEFFERSON,5 Jefferson Middle,5 JEFFERSON MIDDLE,5,20161108__tn__general__precinct.csv,13,6872
2016,Jefferson,JEFFERSON,6 Rush Strong,6 RUSH STRONG,6,20161108__tn__general__precinct.csv,13,5408
2016,Jefferson,JEFFERSON,7 New Market,7 NEW MARKET,7,20161108__tn__general__precinct.csv,12,6240
2016,Jefferson,JEFFERSON,8-1 Chestnut Hill,8 1 CHESTNUT HILL,8,20161108__tn__general__precinct.csv,15,4232
2016,Jefferson,JEFFERSON,8-2 Swannsylvania,8 2 SWANNSYLVANIA,8,20161108__tn__general__precinct.csv,13,3128
2016,Jefferson,JEFFERSON,9 Talbott School,9 TALBOTT SCHOOL,9,20161108__tn__general__precinct.csv,17,6031
2016,Johnson,JOHNSON,1A Laurel,1A LAUREL,1A,20161108__tn__general__precinct.csv,14,2544
2016,Johnson,JOHNSON,1B Cold Springs,1B COLD SPRINGS,1B,20161108__tn__general__precinct.csv,13,2530
2016,Johnson,JOHNSON,2 Forge/Shouns,2 FORGE SHOUNS,2,20161108__tn__general__precinct.csv,14,1756
2016,Johnson,JOHNSON,3A Trade,3A TRADE,3A,20161108__tn__general__precinct.csv,13,1686
2016,Johnson,JOHNSON,3B Neva,3B NEVA,3B,20161108__tn__general__precinct.csv,14,2990
2016,Johnson,JOHNSON,4A Dry Run,4A DRY RUN,4A,20161108__tn__general__precinct.csv,14,1968
2016,Johnson,JOHNSON,4B Butler,4B BUTLER,4B,20161108__tn__general__precinct.csv,13,1874
2016,Johnson,JOHNSON,5 Doe,5 DOE,5,20161108__tn__general__precinct.csv,13,3044
2016,Johnson,JOHNSON,6 Shady,6 SHADY,6,20161108__tn__general__precinct.csv,13,2160
2016,Johnson,JOHNSON,7 City,7 CITY,7,20161108__tn__general__precinct.csv,13,3193
2016,Johnson,JOHNSON,Early Voting - Write-Ins,EARLY VOTING WRITE INS,EARLY,20161108__tn__general__precinct.csv,9,7
2016,Knox,KNOX,06 Green School,06 GREEN SCHOOL,06,20161108__tn__general__precinct.csv,13,3758
2016,Knox,KNOX,09 Eternal Life Harvest,09 ETERNAL LIFE HARVEST,09,20161108__tn__general__precinct.csv,12,1256
2016,Knox,KNOX,10N Fort Sanders,10N FORT SANDERS,10N,20161108__tn__general__precinct.csv,12,2968
2016,Knox,KNOX,10S Howard Baker Center,10S HOWARD BAKER CENTER,10S,20161108__tn__general__precinct.csv,12,1932
2016,Knox,KNOX,10W Howard Baker Center,10W HOWARD BAKER CENTER,10W,20161108__tn__general__precinct.csv,12,273
2016,Knox,KNOX,11 Central UMC,11 CENTRAL UMC,11,20161108__tn__general__precinct.csv,16,3684
2016,Knox,KNOX,12 Eastport,12 EASTPORT,12,20161108__tn__general__precinct.csv,13,3732
2016,Knox,KNOX,13 Fair Garden,13 FAIR GARDEN,13,20161108__tn__general__precinct.csv,14,4253
2016,Knox,KNOX,14 Austin-East,14 AUSTIN EAST,14,20161108__tn__general__precinct.csv,13,1599
2016,Knox,KNOX,15 John T. O'Connor,15 JOHN T O CONNOR,15,20161108__tn__general__precinct.csv,14,2914
2016,Knox,KNOX,16 Larry Cox Sr Center,16 LARRY COX SR CENTER,16,20161108__tn__general__precinct.csv,13,8227
2016,Knox,KNOX,17 Christenberry,17 CHRISTENBERRY,17,20161108__tn__general__precinct.csv,12,2758
2016,Knox,KNOX,18 Lincoln Park,18 LINCOLN PARK,18,20161108__tn__general__precinct.csv,12,2456
2016,Knox,KNOX,19E Thrive Lonsdale,19E THRIVE LONSDALE,19E,20161108__tn__general__precinct.csv,12,1726
2016,Knox,KNOX,19W Thrive Lonsdale,19W THRIVE LONSDALE,19W,20161108__tn__general__precinct.csv,12,1026
2016,Knox,KNOX,20 Beaumont,20 BEAUMONT,20,20161108__tn__general__precinct.csv,13,817
2016,Knox,KNOX,23 Westview,23 WESTVIEW,23,20161108__tn__general__precinct.csv,13,1613
2016,Knox,KNOX,24Q Sequoyah Hills,24Q SEQUOYAH HILLS,24Q,20161108__tn__general__precinct.csv,14,8060
2016,Knox,KNOX,25 South Knox CC,25 SOUTH KNOX CC,25,20161108__tn__general__precinct.csv,16,7564
2016,Knox,KNOX,26 Dogwood,26 DOGWOOD,26,20161108__tn__general__precinct.csv,15,7326
2016,Knox,KNOX,27 South Knox,27 SOUTH KNOX,27,20161108__tn__general__precinct.csv,15,4159
2016,Knox,KNOX,29 Anderson,29 ANDERSON,29,20161108__tn__general__precinct.csv,13,4422
2016,Knox,KNOX,30 Sarah Moore Greene,30 SARAH MOORE GREENE,30,20161108__tn__general__precinct.csv,14,3030
2016,Knox,KNOX,31 Chilhowee,31 CHILHOWEE,31,20161108__tn__general__precinct.csv,14,3845
2016,Knox,KNOX,32 Spring Hill,32 SPRING HILL,32,20161108__tn__general__precinct.csv,15,3907
2016,Knox,KNOX,33 Richard Yoakley,33 RICHARD YOAKLEY,33,20161108__tn__general__precinct.csv,12,4154
2016,Knox,KNOX,34 Fountain City Library,34 FOUNTAIN CITY LIBRARY,34,20161108__tn__general__precinct.csv,11,2599
2016,Knox,KNOX,35 Shannondale,35 SHANNONDALE,35,20161108__tn__general__precinct.csv,11,3804
2016,Knox,KNOX,36 Gresham,36 GRESHAM,36,20161108__tn__general__precinct.csv,12,4907
2016,Knox,KNOX,37 Inskip Elementary,37 INSKIP ELEMENTARY,37,20161108__tn__general__precinct.csv,15,10377
2016,Knox,KNOX,39 Inskip Rec Center,39 INSKIP REC CENTER,39,20161108__tn__general__precinct.csv,14,2697
2016,Knox,KNOX,40 Norwood,40 NORWOOD,40,20161108__tn__general__precinct.csv,13,4508
2016,Knox,KNOX,41 Norwood,41 NORWOOD,41,20161108__tn__general__precinct.csv,12,3337
2016,Knox,KNOX,42 Pleasant Ridge,42 PLEASANT RIDGE,42,20161108__tn__general__precinct.csv,12,3836
2016,Knox,KNOX,43 West Haven,43 WEST HAVEN,43,20161108__tn__general__precinct.csv,14,4013
2016,Knox,KNOX,44 Ridgedale,44 RIDGEDALE,44,20161108__tn__general__precinct.csv,13,6413
2016,Knox,KNOX,45 Bearden Middle,45 BEARDEN MIDDLE,45,20161108__tn__general__precinct.csv,13,10596
2016,Knox,KNOX,46 1st Nazarene,46 1ST NAZARENE,46,20161108__tn__general__precinct.csv,13,8078
2016,Knox,KNOX,47 Bearden High,47 BEARDEN HIGH,47,20161108__tn__general__precinct.csv,14,11774
2016,Knox,KNOX,48 Pond Gap,48 POND GAP,48,20161108__tn__general__precinct.csv,15,3747
2016,Knox,KNOX,49 Bearden Elementary,49 BEARDEN ELEMENTARY,49,20161108__tn__general__precinct.csv,13,4414
2016,Knox,KNOX,50N West High,50N WEST HIGH,50N,20161108__tn__general__precinct.csv,12,933
2016,Knox,KNOX,50S West High,50S WEST HIGH,50S,20161108__tn__general__precinct.csv,14,1815
2016,Knox,KNOX,51 Deane Hill Rec Ctr,51 DEANE HILL REC CTR,51,20161108__tn__general__precinct.csv,15,7908
2016,Knox,KNOX,55 Lonas,55 LONAS,55,20161108__tn__general__precinct.csv,13,7414
2016,Knox,KNOX,56 Heiskell,56 HEISKELL,56,20161108__tn__general__precinct.csv,11,3311
2016,Knox,KNOX,57 Hills,57 HILLS,57,20161108__tn__general__precinct.csv,10,1135
2016,Knox,KNOX,58N Pedigo,58N PEDIGO,58N,20161108__tn__general__precinct.csv,10,838
2016,Knox,KNOX,58S Pedigo,58S PEDIGO,58S,20161108__tn__general__precinct.csv,12,5963
2016,Knox,KNOX,59 Brickey,59 BRICKEY,59,20161108__tn__general__precinct.csv,12,11282
2016,Knox,KNOX,60 Fort Sumter,60 FORT SUMTER,60,20161108__tn__general__precinct.csv,12,5635
2016,Knox,KNOX,61 Halls,61 HALLS,61,20161108__tn__general__precinct.csv,14,22269
2016,Knox,KNOX,62 Hardin Valley,62 HARDIN VALLEY,62,20161108__tn__general__precinct.csv,13,6719
2016,Knox,KNOX,63 Karns,63 KARNS,63,20161108__tn__general__precinct.csv,14,12626
2016,Knox,KNOX,63N Karns North,63N KARNS NORTH,63N,20161108__tn__general__precinct.csv,13,6311
2016,Knox,KNOX,64 Solway,64 SOLWAY,64,20161108__tn__general__precinct.csv,13,9593
2016,Knox,KNOX,65E Shoreline,65E SHORELINE,65E,20161108__tn__general__precinct.csv,14,18251
2016,Knox,KNOX,65N Concord North,65N CONCORD NORTH,65N,20161108__tn__general__precinct.csv,13,5282
2016,Knox,KNOX,65W Concord,65W CONCORD,65W,20161108__tn__general__precinct.csv,14,17344
2016,Knox,KNOX,66N Farragut I,66N FARRAGUT I,66N,20161108__tn__general__precinct.csv,15,19483
2016,Knox,KNOX,66S Farragut II,66S FARRAGUT II,66S,20161108__tn__general__precinct.csv,13,17444
2016,Knox,KNOX,67 North Cedar Bluff,67 NORTH CEDAR BLUFF,67,20161108__tn__general__precinct.csv,14,12071
2016,Knox,KNOX,68 South Cedar Bluff,68 SOUTH CEDAR BLUFF,68,20161108__tn__general__precinct.csv,12,9067
2016,Knox,KNOX,68E East Cedar Bluff,68E EAST CEDAR BLUFF,68E,20161108__tn__general__precinct.csv,13,3694
2016,Knox,KNOX,69E Bluegrass,69E BLUEGRASS,69E,20161108__tn__general__precinct.csv,14,12986
2016,Knox,KNOX,69N West Valley,69N WEST VALLEY,69N,20161108__tn__general__precinct.csv,13,11016
2016,Knox,KNOX,69S Northshore,69S NORTHSHORE,69S,20161108__tn__general__precinct.csv,15,11124
2016,Knox,KNOX,69W A. L. Lotts,69W A L LOTTS,69W,20161108__tn__general__precinct.csv,13,10395
2016,Knox,KNOX,70E Amherst,70E AMHERST,70E,20161108__tn__general__precinct.csv,13,11769
2016,Knox,KNOX,70W Ball Camp,70W BALL CAMP,70W,20161108__tn__general__precinct.csv,13,11044
2016,Knox,KNOX,71 Rocky Hill,71 ROCKY HILL,71,20161108__tn__general__precinct.csv,17,16615
2016,Knox,KNOX,72 Dante,72 DANTE,72,20161108__tn__general__precinct.csv,12,8526
2016,Knox,KNOX,73 Powell,73 POWELL,73,20161108__tn__general__precinct.csv,12,13342
2016,Knox,KNOX,74 Shannondale,74 SHANNONDALE,74,20161108__tn__general__precinct.csv,12,8339
2016,Knox,KNOX,76 Sunnyview,76 SUNNYVIEW,76,20161108__tn__general__precinct.csv,14,4493
2016,Knox,KNOX,77 Ramsey,77 RAMSEY,77,20161108__tn__general__precinct.csv,12,2318
2016,Knox,KNOX,78 Riverdale,78 RIVERDALE,78,20161108__tn__general__precinct.csv,12,2090
2016,Knox,KNOX,79 Dora Kennedy,79 DORA KENNEDY,79,20161108__tn__general__precinct.csv,12,3127
2016,Knox,KNOX,80 Corryton,80 CORRYTON,80,20161108__tn__general__precinct.csv,12,3916
2016,Knox,KNOX,81 Gibbs,81 GIBBS,81,20161108__tn__general__precinct.csv,14,15254
2016,Knox,KNOX,82 Ellistown,82 ELLISTOWN,82,20161108__tn__general__precinct.csv,12,4543
2016,Knox,KNOX,84 Ritta,84 RITTA,84,20161108__tn__general__precinct.csv,14,10272
2016,Knox,KNOX,85 Skaggston,85 SKAGGSTON,85,20161108__tn__general__precinct.csv,13,4836
2016,Knox,KNOX,86 Carter,86 CARTER,86,20161108__tn__general__precinct.csv,12,5071
2016,Knox,KNOX,87 Thorngrove,87 THORNGROVE,87,20161108__tn__general__precinct.csv,12,3513
2016,Knox,KNOX,89 Mt. Olive,89 MT OLIVE,89,20161108__tn__general__precinct.csv,15,9583
2016,Knox,KNOX,90 South Doyle,90 SOUTH DOYLE,90,20161108__tn__general__precinct.csv,14,10432
2016,Knox,KNOX,92 Gap Creek,92 GAP CREEK,92,20161108__tn__general__precinct.csv,12,2670
2016,Knox,KNOX,93 Hopewell,93 HOPEWELL,93,20161108__tn__general__precinct.csv,13,6173
2016,Lake,LAKE,1 Tiptonville SR Citizens,1 TIPTONVILLE SR CITIZENS,1,20161108__tn__general__precinct.csv,16,350
2016,Lake,LAKE,2 Courthouse,2 COURTHOUSE,2,20161108__tn__general__precinct.csv,16,2497
2016,Lake,LAKE,3 Lake Co Middle,3 LAKE CO MIDDLE,3,20161108__tn__general__precinct.csv,16,2337
2016,Lauderdale,LAUDERDALE,Arp 6,ARP 6,ARP,20161108__tn__general__precinct.csv,16,1365
2016,Lauderdale,LAUDERDALE,Central 6,CENTRAL 6,CENTRAL,20161108__tn__general__precinct.csv,16,2006
2016,Lauderdale,LAUDERDALE,Conner 2,CONNER 2,CONNER,20161108__tn__general__precinct.csv,17,1292
2016,Lauderdale,LAUDERDALE,Early Voting - Write-Ins,EARLY VOTING WRITE INS,EARLY,20161108__tn__general__precinct.csv,10,7
2016,Lauderdale,LAUDERDALE,Edith 7,EDITH 7,EDITH,20161108__tn__general__precinct.csv,16,771
2016,Lauderdale,LAUDERDALE,Gates 7,GATES 7,GATES,20161108__tn__general__precinct.csv,16,1573
2016,Lauderdale,LAUDERDALE,Halls 8,HALLS 8,HALLS,20161108__tn__general__precinct.csv,17,3491
2016,Lauderdale,LAUDERDALE,Henning 1,HENNING 1,HENNING,20161108__tn__general__precinct.csv,16,1728
2016,Lauderdale,LAUDERDALE,Lightfoot 5,LIGHTFOOT 5,LIGHTFOOT,20161108__tn__general__precinct.csv,16,1054
2016,Lauderdale,LAUDERDALE,McBride 1,MCBRIDE 1,MCBRIDE,20161108__tn__general__precinct.csv,16,1260
2016,Lauderdale,LAUDERDALE,Nankipoo 7,NANKIPOO 7,NANKIPOO,20161108__tn__general__precinct.csv,16,1082
2016,Lauderdale,LAUDERDALE,Ripley 2,RIPLEY 2,RIPLEY,20161108__tn__general__precinct.csv,16,1634
2016,Lauderdale,LAUDERDALE,Ripley 3,RIPLEY 3,RIPLEY,20161108__tn__general__precinct.csv,16,3290
2016,Lauderdale,LAUDERDALE,Ripley 4,RIPLEY 4,RIPLEY,20161108__tn__general__precinct.csv,16,2144
2016,Lawrence,LAWRENCE,01-1 St. Joseph,01 1 ST JOSEPH,01,20161108__tn__general__precinct.csv,15,1687
2016,Lawrence,LAWRENCE,01-2 West Loretto,01 2 WEST LORETTO,01,20161108__tn__general__precinct.csv,15,2045
2016,Lawrence,LAWRENCE,02-1 Loretto Civ Ctr,02 1 LORETTO CIV CTR,02,20161108__tn__general__precinct.csv,15,3464
2016,Lawrence,LAWRENCE,03-1 SE Lawrence,03 1 SE LAWRENCE,03,20161108__tn__general__precinct.csv,15,2045
2016,Lawrence,LAWRENCE,03-2 Centerpoint,03 2 CENTERPOINT,03,20161108__tn__general__precinct.csv,15,1299
2016,Lawrence,LAWRENCE,04-1 Crossroads,04 1 CROSSROADS,04,20161108__tn__general__precinct.csv,15,3658
2016,Lawrence,LAWRENCE,05-1 Leoma,05 1 LEOMA,05,20161108__tn__general__precinct.csv,15,2131
2016,Lawrence,LAWRENCE,05-2 Gandy,05 2 GANDY,05,20161108__tn__general__precinct.csv,15,1151
2016,Lawrence,LAWRENCE,06-1 Iron City,06 1 IRON CITY,06,20161108__tn__general__precinct.csv,15,1056
2016,Lawrence,LAWRENCE,06-2 West Point,06 2 WEST POINT,06,20161108__tn__general__precinct.csv,15,1797
2016,Lawrence,LAWRENCE,07-1 Lawrenceburg,07 1 LAWRENCEBURG,07,20161108__tn__general__precinct.csv,15,3781
2016,Lawrence,LAWRENCE,08-1 New Prospect,08 1 NEW PROSPECT,08,20161108__tn__general__precinct.csv,15,4401
2016,Lawrence,LAWRENCE,09-1 Ethridge,09 1 ETHRIDGE,09,20161108__tn__general__precinct.csv,16,1711
2016,Lawrence,LAWRENCE,09-2 Mars Hill,09 2 MARS HILL,09,20161108__tn__general__precinct.csv,15,1660
2016,Lawrence,LAWRENCE,10-1 Howards,10 1 HOWARDS,10,20161108__tn__general__precinct.csv,17,2944
2016,Lawrence,LAWRENCE,11-1 Summertown,11 1 SUMMERTOWN,11,20161108__tn__general__precinct.csv,13,2983
2016,Lawrence,LAWRENCE,12-1 Center,12 1 CENTER,12,20161108__tn__general__precinct.csv,13,1018
2016,Lawrence,LAWRENCE,12-2 Henryville,12 2 HENRYVILLE,12,20161108__tn__general__precinct.csv,13,1686
2016,Lawrence,LAWRENCE,13-1 West End,13 1 WEST END,13,20161108__tn__general__precinct.csv,17,3500
2016,Lawrence,LAWRENCE,14-1 Crawfish Valley,14 1 CRAWFISH VALLEY,14,20161108__tn__general__precinct.csv,15,2636
2016,Lawrence,LAWRENCE,15-1 David Crockett,15 1 DAVID CROCKETT,15,20161108__tn__general__precinct.csv,15,3910
2016,Lawrence,LAWRENCE,16-1 Rotary Park,16 1 ROTARY PARK,16,20161108__tn__general__precinct.csv,15,1989
2016,Lawrence,LAWRENCE,17-1 Sowell,17 1 SOWELL,17,20161108__tn__general__precinct.csv,16,3059
2016,Lawrence,LAWRENCE,18-1 E. O. Coffman,18 1 E O COFFMAN,18,20161108__tn__general__precinct.csv,15,3095
2016,Lewis,LEWIS,1-1,1 1,1,20161108__tn__general__precinct.csv,15,2044
2016,Lewis,LEWIS,2-1,2 1,2,20161108__tn__general__precinct.csv,14,2038
2016,Lewis,LEWIS,3-1,3 1,3,20161108__tn__general__precinct.csv,15,1960
2016,Lewis,LEWIS,4-1,4 1,4,20161108__tn__general__precinct.csv,14,2035
2016,Lewis,LEWIS,5-1,5 1,5,20161108__tn__general__precinct.csv,16,2120
2016,Lewis,LEWIS,6-1,6 1,6,20161108__tn__general__precinct.csv,13,1892
2016,Lewis,LEWIS,7-1,7 1,7,20161108__tn__general__precinct.csv,13,1921
2016,Lewis,LEWIS,8-1,8 1,8,20161108__tn__general__precinct.csv,13,1543
2016,Lewis,LEWIS,9-1,9 1,9,20161108__tn__general__precinct.csv,14,1485
2016,Lincoln,LINCOLN,1-1 Blanche,1 1 BLANCHE,1,20161108__tn__general__precinct.csv,14,3241
2016,Lincoln,LINCOLN,1-2 Molino,1 2 MOLINO,1,20161108__tn__general__precinct.csv,15,1720
2016,Lincoln,LINCOLN,1-3 Taft,1 3 TAFT,1,20161108__tn__general__precinct.csv,15,1811
2016,Lincoln,LINCOLN,2-1 Boonshill,2 1 BOONSHILL,2,20161108__tn__general__precinct.csv,13,2713
2016,Lincoln,LINCOLN,2-2 Howell,2 2 HOWELL,2,20161108__tn__general__precinct.csv,14,1828
2016,Lincoln,LINCOLN,2-3 Petersburg,2 3 PETERSBURG,2,20161108__tn__general__precinct.csv,14,1694
2016,Lincoln,LINCOLN,3-1 Recreation Center,3 1 RECREATION CENTER,3,20161108__tn__general__precinct.csv,14,3128
2016,Lincoln,LINCOLN,3-2 Liberty,3 2 LIBERTY,3,20161108__tn__general__precinct.csv,13,3308
2016,Lincoln,LINCOLN,4-1 Maranatha,4 1 MARANATHA,4,20161108__tn__general__precinct.csv,14,3454
2016,Lincoln,LINCOLN,4-2 FNB,4 2 FNB,4,20161108__tn__general__precinct.csv,14,3132
2016,Lincoln,LINCOLN,5-1 Calvary,5 1 CALVARY,5,20161108__tn__general__precinct.csv,16,2807
2016,Lincoln,LINCOLN,5-2 Armory,5 2 ARMORY,5,20161108__tn__general__precinct.csv,14,2282
2016,Lincoln,LINCOLN,6-1 Fayetteville CPC,6 1 FAYETTEVILLE CPC,6,20161108__tn__general__precinct.csv,15,4936
2016,Lincoln,LINCOLN,6-2 Belleville,6 2 BELLEVILLE,6,20161108__tn__general__precinct.csv,14,1375
2016,Lincoln,LINCOLN,6-3 Mulberry,6 3 MULBERRY,6,20161108__tn__general__precinct.csv,13,1275
2016,Lincoln,LINCOLN,7-1 Elora,7 1 ELORA,7,20161108__tn__general__precinct.csv,13,996
2016,Lincoln,LINCOLN,7-2 Flintville,7 2 FLINTVILLE,7,20161108__tn__general__precinct.csv,14,2821
2016,Lincoln,LINCOLN,7-3 Kelso,7 3 KELSO,7,20161108__tn__general__precinct.csv,14,1744
2016,Lincoln,LINCOLN,8-1 Lincoln,8 1 LINCOLN,8,20161108__tn__general__precinct.csv,14,5098
2016,Lincoln,LINCOLN,8-2 South Lincoln,8 2 SOUTH LINCOLN,8,20161108__tn__general__precinct.csv,13,1813
2016,Loudon,LOUDON,Browder,BROWDER,BROWDER,20161108__tn__general__precinct.csv,14,5887
2016,Loudon,LOUDON,Davis,DAVIS,DAVIS,20161108__tn__general__precinct.csv,13,1882
2016,Loudon,LOUDON,Eaton,EATON,EATON,20161108__tn__general__precinct.csv,16,9380
2016,Loudon,LOUDON,Glendale,GLENDALE,GLENDALE,20161108__tn__general__precinct.csv,17,3123
2016,Loudon,LOUDON,Greenback,GREENBACK,GREENBACK,20161108__tn__general__precinct.csv,14,3503
2016,Loudon,LOUDON,Highland Park,HIGHLAND PARK,HIGHLAND,20161108__tn__general__precinct.csv,14,8009
2016,Loudon,LOUDON,Lenoir City,LENOIR CITY,LENOIR,20161108__tn__general__precinct.csv,18,6194
2016,Loudon,LOUDON,Lenoir City Outside,LENOIR CITY OUTSIDE,LENOIR,20161108__tn__general__precinct.csv,16,2017
2016,Loudon,LOUDON,Loudon,LOUDON,LOUDON,20161108__tn__general__precinct.csv,14,4788
2016,Loudon,LOUDON,Loudon Mt Zion,LOUDON MT ZION,LOUDON,20161108__tn__general__precinct.csv,13,2976
2016,Loudon,LOUDON,Loudon Outside,LOUDON OUTSIDE,LOUDON,20161108__tn__general__precinct.csv,14,3973
2016,Loudon,LOUDON,Luttrell,LUTTRELL,LUTTRELL,20161108__tn__general__precinct.csv,12,1001
2016,Loudon,LOUDON,Philadelphia,PHILADELPHIA,PHILADELPHIA,20161108__tn__general__precinct.csv,12,2322
2016,Loudon,LOUDON,Tellico V. North,TELLICO V NORTH,TELLICO,20161108__tn__general__precinct.csv,14,6079
2016,Loudon,LOUDON,Tellico V. South,TELLICO V SOUTH,TELLICO,20161108__tn__general__precinct.csv,14,7528
2016,Macon,MACON,Armory,ARMORY,ARMORY,20161108__tn__general__precinct.csv,13,2335
2016,Macon,MACON,Central,CENTRAL,CENTRAL,20161108__tn__general__precinct.csv,12,2169
2016,Macon,MACON,County High School,COUNTY HIGH SCHOOL,COUNTY,20161108__tn__general__precinct.csv,12,2224
2016,Macon,MACON,County Junior High,COUNTY JUNIOR HIGH,COUNTY,20161108__tn__general__precinct.csv,12,2209
2016,Macon,MACON,Cross Roads,CROSS ROADS,CROSS,20161108__tn__general__precinct.csv,13,1722
2016,Macon,MACON,Early Voting - Write-Ins,EARLY VOTING WRITE INS,EARLY,20161108__tn__general__precinct.csv,9,7
2016,Macon,MACON,Lafayette,LAFAYETTE,LAFAYETTE,20161108__tn__general__precinct.csv,12,1594
2016,Macon,MACON,Red Boiling Springs,RED BOILING SPRINGS,RED,20161108__tn__general__precinct.csv,12,1979
2016,Macon,MACON,Welcome Center,WELCOME CENTER,WELCOME,20161108__tn__general__precinct.csv,12,2558
2016,Macon,MACON,Westside,WESTSIDE,WESTSIDE,20161108__tn__general__precinct.csv,12,1834
2016,Macon,MACON,Willette,WILLETTE,WILLETTE,20161108__tn__general__precinct.csv,13,2248
2016,Madison,MADISON,1-1 Civic Center,1 1 CIVIC CENTER,1,20161108__tn__general__precinct.csv,16,2036
2016,Madison,MADISON,1-2 Mt Moriah,1 2 MT MORIAH,1,20161108__tn__general__precinct.csv,16,2829
2016,Madison,MADISON,10-1 Spring Creek,10 1 SPRING CREEK,10,20161108__tn__general__precinct.csv,17,1166
2016,Madison,MADISON,10-2 North East,10 2 NORTH EAST,10,20161108__tn__general__precinct.csv,17,6542
2016,Madison,MADISON,10-3 North Side,10 3 NORTH SIDE,10,20161108__tn__general__precinct.csv,17,6691
2016,Madison,MADISON,2-1 Alexander,2 1 ALEXANDER,2,20161108__tn__general__precinct.csv,17,3395
2016,Madison,MADISON,2-2 Aldersgate,2 2 ALDERSGATE,2,20161108__tn__general__precinct.csv,16,4100
2016,Madison,MADISON,2-3 Montessori,2 3 MONTESSORI,2,20161108__tn__general__precinct.csv,17,4070
2016,Madison,MADISON,3-1 Board of Educ,3 1 BOARD OF EDUC,3,20161108__tn__general__precinct.csv,16,3175
2016,Madison,MADISON,3-2 Old Bells Rd #10,3 2 OLD BELLS RD 10,3,20161108__tn__general__precinct.csv,17,1211
2016,Madison,MADISON,3-3 J-CIL,3 3 J CIL,3,20161108__tn__general__precinct.csv,17,3464
2016,Madison,MADISON,4-1 Masonic Lodge,4 1 MASONIC LODGE,4,20161108__tn__general__precinct.csv,17,6442
2016,Madison,MADISON,4-2 Andrew Jackson,4 2 ANDREW JACKSON,4,20161108__tn__general__precinct.csv,16,2138
2016,Madison,MADISON,4-3 Festivities,4 3 FESTIVITIES,4,20161108__tn__general__precinct.csv,16,4244
2016,Madison,MADISON,5-1 Whitehall,5 1 WHITEHALL,5,20161108__tn__general__precinct.csv,17,2138
2016,Madison,MADISON,5-2 Macedonia,5 2 MACEDONIA,5,20161108__tn__general__precinct.csv,16,2637
2016,Madison,MADISON,5-3 North Parkway,5 3 NORTH PARKWAY,5,20161108__tn__general__precinct.csv,17,4666
2016,Madison,MADISON,6-1 South Side,6 1 SOUTH SIDE,6,20161108__tn__general__precinct.csv,16,3458
2016,Madison,MADISON,6-2 South,6 2 SOUTH,6,20161108__tn__general__precinct.csv,15,1281
2016,Madison,MADISON,6-3 Malesus,6 3 MALESUS,6,20161108__tn__general__precinct.csv,16,2224
2016,Madison,MADISON,6-4 Medon,6 4 MEDON,6,20161108__tn__general__precinct.csv,17,914
2016,Madison,MADISON,7-1 UT Experiment,7 1 UT EXPERIMENT,7,20161108__tn__general__precinct.csv,17,1461
2016,Madison,MADISON,7-2 TN Tech Ctr,7 2 TN TECH CTR,7,20161108__tn__general__precinct.csv,18,3026
