block_geoid,dst_statefp,dst_countyfp,dst_vtdst,dst_vtdi,dst_geoid,dst_name,weight
470339611001019,47,033,001601,,47033001601,4,1.0
470339611001020,47,033,001601,,47033001601,4,1.0
470339611001021,47,033,001601,,47033001601,4,1.0
470339611001022,47,033,001601,,47033001601,4,1.0
470339611001023,47,033,001601,,47033001601,4,1.0
470339611001024,47,033,001601,,47033001601,4,1.0
470339611001025,47,033,001601,,47033001601,4,1.0
470339611001026,47,033,001601,,47033001601,4,1.0
470339611001027,47,033,001601,,47033001601,4,1.0
470339611001028,47,033,001611,,47033001611,8,1.0
470339611001029,47,033,001611,,47033001611,8,1.0
470339611001030,47,033,001611,,47033001611,8,1.0
470339611001031,47,033,001611,,47033001611,8,1.0
470339611001032,47,033,001611,,47033001611,8,1.0
470339611001033,47,033,001611,,47033001611,8,1.0
470339611001034,47,033,001611,,47033001611,8,1.0
470339611001035,47,033,001610,,47033001610,7,1.0
470339611001036,47,033,001610,,47033001610,7,1.0
470339611001037,47,033,001610,,47033001610,7,1.0
470339611001038,47,033,001610,,47033001610,7,1.0
470339611001039,47,033,001610,,47033001610,7,1.0
470339611001040,47,033,001611,,47033001611,8,1.0
470339611001041,47,033,001611,,47033001611,8,1.0
470339611001042,47,033,001611,,47033001611,8,1.0
470339611001043,47,033,001601,,47033001601,4,1.0
470339611001044,47,033,001601,,47033001601,4,1.0
470339611001045,47,033,001601,,47033001601,4,1.0
470339611001046,47,033,001601,,47033001601,4,1.0
470339611001047,47,033,001601,,47033001601,4,1.0
470339611001048,47,033,001601,,47033001601,4,1.0
470339611001049,47,033,001601,,47033001601,4,1.0
470339611001050,47,033,001601,,47033001601,4,1.0
470339611001051,47,033,001601,,47033001601,4,1.0
470339611001052,47,033,001608,,47033001608,5,1.0
470339611001053,47,033,001601,,47033001601,4,1.0
470339611001054,47,033,001608,,47033001608,5,1.0
470339611001055,47,033,001608,,47033001608,5,1.0
470339611001056,47,033,001601,,47033001601,4,1.0
470339611001057,47,033,001601,,47033001601,4,1.0
470339611001058,47,033,001601,,47033001601,4,1.0
470339611001059,47,033,001601,,47033001601,4,1.0
470339611001060,47,033,001601,,47033001601,4,1.0
470339611001061,47,033,001601,,47033001601,4,1.0
470339611001062,47,033,001601,,47033001601,4,1.0
470339611001063,47,033,001601,,47033001601,4,1.0
470339611001064,47,033,001610,,47033001610,7,1.0
470339611001065,47,033,001601,,47033001601,4,1.0
470339611001066,47,033,001601,,47033001601,4,1.0
470339611001067,47,033,001601,,47033001601,4,1.0
470339611001068,47,033,001608,,47033001608,5,1.0
470339611001069,47,033,001610,,47033001610,7,1.0
470339611001070,47,033,001610,,47033001610,7,1.0
470339611001071,47,033,001611,,47033001611,8,1.0
470339611001072,47,033,001611,,47033001611,8,1.0
470339611001073,47,033,001611,,47033001611,8,1.0
470339611002000,47,033,001601,,47033001601,4,1.0
470339611002001,47,033,001601,,47033001601,4,1.0
470339611002002,47,033,001610,,47033001610,7,1.0
470339611002003,47,033,001610,,47033001610,7,1.0
470339611002004,47,033,001610,,47033001610,7,1.0
470339611002005,47,033,001610,,47033001610,7,1.0
470339611002006,47,033,001610,,47033001610,7,1.0
470339611002007,47,033,001610,,47033001610,7,1.0
470339611002008,47,033,001610,,47033001610,7,1.0
470339611002009,47,033,001610,,47033001610,7,1.0
470339611002010,47,033,001610,,47033001610,7,1.0
470339611002011,47,033,001610,,47033001610,7,1.0
470339611002012,47,033,001610,,47033001610,7,1.0
470339611002013,47,033,001610,,47033001610,7,1.0
470339611002014,47,033,001610,,47033001610,7,1.0
470339611002015,47,033,001610,,47033001610,7,1.0
470339611002016,47,033,001610,,47033001610,7,1.0
470339611002017,47,033,001610,,47033001610,7,1.0
470339611002018,47,033,001608,,47033001608,5,1.0
470339611002019,47,033,001610,,47033001610,7,1.0
470339611002020,47,033,001610,,47033001610,7,1.0
470339611002021,47,033,001608,,47033001608,5,1.0
470339611002022,47,033,001608,,47033001608,5,1.0
470339611003000,47,033,001611,,47033001611,8,1.0
470339611003001,47,033,001611,,47033001611,8,1.0
470339611003002,47,033,001611,,47033001611,8,1.0
470339611003003,47,033,001611,,47033001611,8,1.0
470339611003004,47,033,001611,,47033001611,8,1.0
470339611003005,47,033,001611,,47033001611,8,1.0
470339611003006,47,033,001611,,47033001611,8,1.0
470339611003007,47,033,001610,,47033001610,7,1.0
470339611003008,47,033,001610,,47033001610,7,1.0
470339611003009,47,033,001611,,47033001611,8,1.0
470339611003010,47,033,001611,,47033001611,8,1.0
470339611003011,47,033,001611,,47033001611,8,1.0
470339611003012,47,033,001611,,47033001611,8,1.0
470339611003013,47,033,001611,,47033001611,8,1.0
470339611003014,47,033,001611,,47033001611,8,1.0
470339611003015,47,033,001611,,47033001611,8,1.0
470339611003016,47,033,001611,,47033001611,8,1.0
470339611003017,47,033,001610,,47033001610,7,1.0
470339611003018,47,033,001610,,47033001610,7,1.0
470339611003019,47,033,001611,,47033001611,8,1.0
470339611003020,47,033,001611,,47033001611,8,1.0
470339611003021,47,033,001611,,47033001611,8,1.0
470339611003022,47,033,001611,,47033001611,8,1.0
470339611003023,47,033,001610,,47033001610,7,1.0
470339611003024,47,033,001610,,47033001610,7,1.0
470339611003025,47,033,001610,,47033001610,7,1.0
470339611003026,47,033,001610,,47033001610,7,1.0
470339611003027,47,033,001610,,47033001610,7,1.0
470339611003028,47,033,001610,,47033001610,7,1.0
470339611003029,47,033,001608,,47033001608,5,1.0
470339611003030,47,033,001608,,47033001608,5,1.0
470339611003031,47,033,001611,,47033001611,8,1.0
470339611003032,47,033,001611,,47033001611,8,1.0
470339611003033,47,033,001611,,47033001611,8,1.0
470339611003034,47,033,001611,,47033001611,8,1.0
470339611003035,47,033,001608,,47033001608,5,1.0
470339611003036,47,033,001608,,47033001608,5,1.0
470339611003037,47,033,001611,,47033001611,8,1.0
470339611003038,47,033,001604,,47033001604,9,1.0
470339611003039,47,033,001611,,47033001611,8,1.0
470339611003040,47,033,001612,,47033001612,6,1.0
470339611003041,47,033,001611,,47033001611,8,1.0
470339611003042,47,033,001611,,47033001611,8,1.0
470339611003043,47,033,001611,,47033001611,8,1.0
470339611003044,47,033,001604,,47033001604,9,1.0
470339611003045,47,033,001604,,47033001604,9,1.0
470339611003046,47,033,001611,,47033001611,8,1.0
470339611003047,47,033,001611,,47033001611,8,1.0
470339611003048,47,033,001611,,47033001611,8,1.0
470339611003049,47,033,001604,,47033001604,9,1.0
470339611004000,47,033,001608,,47033001608,5,1.0
470339611004001,47,033,001608,,47033001608,5,1.0
470339611004002,47,033,001608,,47033001608,5,1.0
470339611004003,47,033,001608,,47033001608,5,1.0
470339611004004,47,033,001608,,47033001608,5,1.0
470339611004005,47,033,001608,,47033001608,5,1.0
470339611004006,47,033,001608,,47033001608,5,1.0
470339611004007,47,033,001608,,47033001608,5,1.0
470339611004008,47,033,001608,,47033001608,5,1.0
470339611004009,47,033,001608,,47033001608,5,1.0
470339611004010,47,033,001608,,47033001608,5,1.0
470339611004011,47,033,001608,,47033001608,5,1.0
470339611004012,47,033,001608,,47033001608,5,1.0
470339611004013,47,033,001608,,47033001608,5,1.0
470339611004014,47,033,001608,,47033001608,5,1.0
470339611004015,47,033,001608,,47033001608,5,1.0
470339611004016,47,033,001608,,47033001608,5,1.0
470339611004017,47,033,001608,,47033001608,5,1.0
470339611004018,47,033,001608,,47033001608,5,1.0
470339611004019,47,033,001608,,47033001608,5,1.0
470339611004020,47,033,001608,,47033001608,5,1.0
470339611004021,47,033,001608,,47033001608,5,1.0
470339611004022,47,033,001604,,47033001604,9,1.0
470339611004023,47,033,001604,,47033001604,9,1.0
470339611004024,47,033,001608,,47033001608,5,1.0
470339611004025,47,033,001608,,47033001608,5,1.0
470339611004026,47,033,001608,,47033001608,5,1.0
470339611004027,47,033,001608,,47033001608,5,1.0
470339611004028,47,033,001608,,47033001608,5,1.0
470339611004029,47,033,001609,,47033001609,3,1.0
470339611004030,47,033,001608,,47033001608,5,1.0
470339611004031,47,033,001608,,47033001608,5,1.0
470339611004032,47,033,001604,,47033001604,9,1.0
470339611004033,47,033,001604,,47033001604,9,1.0
470339611004034,47,033,001604,,47033001604,9,1.0
470339611004035,47,033,001604,,47033001604,9,1.0
470339611004036,47,033,001608,,47033001608,5,1.0
470339611004037,47,033,001609,,47033001609,3,1.0
470339612001000,47,033,001602,,47033001602,1,1.0
470339612001001,47,033,001602,,47033001602,1,1.0
470339612001002,47,033,001602,,47033001602,1,1.0
470339612001003,47,033,001602,,47033001602,1,1.0
470339612001004,47,033,001602,,47033001602,1,1.0
470339612001005,47,033,001602,,47033001602,1,1.0
470339612001006,47,033,001602,,47033001602,1,1.0
470339612001007,47,033,001602,,47033001602,1,1.0
470339612001008,47,033,001602,,47033001602,1,1.0
470339612001009,47,033,001602,,47033001602,1,1.0
470339612001010,47,033,001602,,47033001602,1,1.0
470339612001011,47,033,001602,,47033001602,1,1.0
470339612001012,47,033,001602,,47033001602,1,1.0
470339612001013,47,033,001602,,47033001602,1,1.0
470339612001014,47,033,001602,,47033001602,1,1.0
470339612001015,47,033,001602,,47033001602,1,1.0
470339612001016,47,033,001602,,47033001602,1,1.0
470339612001017,47,033,001602,,47033001602,1,1.0
470339612001018,47,033,001602,,47033001602,1,1.0
470339612001019,47,033,001602,,47033001602,1,1.0
470339612001020,47,033,001602,,47033001602,1,1.0
470339612001021,47,033,001602,,47033001602,1,1.0
470339612001022,47,033,001602,,47033001602,1,1.0
470339612001023,47,033,001602,,47033001602,1,1.0
470339612001024,47,033,001603,,47033001603,2,1.0
470339612001025,47,033,001603,,47033001603,2,1.0
470339612001026,47,033,001603,,47033001603,2,1.0
470339612001027,47,033,001602,,47033001602,1,1.0
470339612001028,47,033,001602,,47033001602,1,1.0
470339612001029,47,033,001602,,47033001602,1,1.0
470339612001030,47,033,001602,,47033001602,1,1.0
470339612001031,47,033,001602,,47033001602,1,1.0
470339612001032,47,033,001602,,47033001602,1,1.0
470339612001033,47,033,001602,,47033001602,1,1.0
470339612001034,47,033,001602,,47033001602,1,1.0
470339612001035,47,033,001603,,47033001603,2,1.0
470339612001036,47,033,001602,,47033001602,1,1.0
470339612001037,47,033,001602,,47033001602,1,1.0
470339612001038,47,033,001603,,47033001603,2,1.0
470339612001039,47,033,001603,,47033001603,2,1.0
470339612001040,47,033,001603,,47033001603,2,1.0
470339612001041,47,033,001603,,47033001603,2,1.0
470339612001042,47,033,001603,,47033001603,2,1.0
470339612001043,47,033,001603,,47033001603,2,1.0
470339612001044,47,033,001602,,47033001602,1,1.0
470339612001045,47,033,001602,,47033001602,1,1.0
470339612001046,47,033,001602,,47033001602,1,1.0
470339612001047,47,033,001602,,47033001602,1,1.0
470339612001048,47,033,001602,,47033001602,1,1.0
470339612001049,47,033,001602,,47033001602,1,1.0
470339612001050,47,033,001602,,47033001602,1,1.0
470339612001051,47,033,001602,,47033001602,1,1.0
470339612001052,47,033,001602,,47033001602,1,1.0
470339612001053,47,033,001602,,47033001602,1,1.0
470339612002000,47,033,001602,,47033001602,1,1.0
470339612002001,47,033,001602,,47033001602,1,1.0
470339612002002,47,033,001602,,47033001602,1,1.0
470339612002003,47,033,001602,,47033001602,1,1.0
470339612002004,47,033,001602,,47033001602,1,1.0
470339612002005,47,033,001602,,47033001602,1,1.0
470339612002006,47,033,001602,,47033001602,1,1.0
470339612002007,47,033,001602,,47033001602,1,1.0
470339612002008,47,033,001602,,47033001602,1,1.0
470339612002009,47,033,001602,,47033001602,1,1.0
470339612002010,47,033,001602,,47033001602,1,1.0
470339612002011,47,033,001602,,47033001602,1,1.0
470339612002012,47,033,001602,,47033001602,1,1.0
470339612002013,47,033,001602,,47033001602,1,1.0
470339612002014,47,033,001602,,47033001602,1,1.0
470339612002015,47,033,001602,,47033001602,1,1.0
470339612002016,47,033,001602,,47033001602,1,1.0
470339612002017,47,033,001602,,47033001602,1,1.0
470339612002018,47,033,001602,,47033001602,1,1.0
470339612002019,47,033,001602,,47033001602,1,1.0
470339612002020,47,033,001602,,47033001602,1,1.0
470339612002021,47,033,001602,,47033001602,1,1.0
470339612002022,47,033,001602,,47033001602,1,1.0
470339612002023,47,033,001601,,47033001601,4,1.0
470339612002024,47,033,001601,,47033001601,4,1.0
470339612002025,47,033,001601,,47033001601,4,1.0
470339612002026,47,033,001601,,47033001601,4,1.0
470339612002027,47,033,001601,,47033001601,4,1.0
470339612002028,47,033,001601,,47033001601,4,1.0
470339612002029,47,033,001601,,47033001601,4,1.0
470339612002030,47,033,001601,,47033001601,4,1.0
470339612002031,47,033,001601,,47033001601,4,1.0
470339612002032,47,033,001601,,47033001601,4,1.0
470339612002033,47,033,001601,,47033001601,4,1.0
470339612002034,47,033,001601,,47033001601,4,1.0
470339612002035,47,033,001602,,47033001602,1,1.0
470339612002036,47,033,001602,,47033001602,1,1.0
470339612002037,47,033,001602,,47033001602,1,1.0
470339612002038,47,033,001602,,47033001602,1,1.0
470339612002039,47,033,001603,,47033001603,2,1.0
470339612002040,47,033,001603,,47033001603,2,1.0
470339612002041,47,033,001603,,47033001603,2,1.0
470339612002042,47,033,001603,,47033001603,2,1.0
470339612002043,47,033,001603,,47033001603,2,1.0
470339612002044,47,033,001603,,47033001603,2,1.0
470339612002045,47,033,001603,,47033001603,2,1.0
470339612002046,47,033,001602,,47033001602,1,1.0
470339612002047,47,033,001603,,47033001603,2,1.0
470339612002048,47,033,001603,,47033001603,2,1.0
470339612002049,47,033,001602,,47033001602,1,1.0
470339612002050,47,033,001602,,47033001602,1,1.0
470339612002051,47,033,001602,,47033001602,1,1.0
470339612002052,47,033,001601,,47033001601,4,1.0
470339612002053,47,033,001601,,47033001601,4,1.0
470339612002054,47,033,001601,,47033001601,4,1.0
470339612002055,47,033,001601,,47033001601,4,1.0
470339612002056,47,033,001602,,47033001602,1,1.0
470339612002057,47,033,001601,,47033001601,4,1.0
470339612002058,47,033,001601,,47033001601,4,1.0
470339612002059,47,033,001601,,47033001601,4,1.0
470339612002060,47,033,001601,,47033001601,4,1.0
470339612002061,47,033,001601,,47033001601,4,1.0
470339612002062,47,033,001601,,47033001601,4,1.0
470339612002063,47,033,001603,,47033001603,2,1.0
470339612002064,47,033,001603,,47033001603,2,1.0
470339612002065,47,033,001602,,47033001602,1,1.0
470339612002066,47,033,001602,,47033001602,1,1.0
470339612002067,47,033,001603,,47033001603,2,1.0
470339612002068,47,033,001603,,47033001603,2,1.0
470339612002069,47,033,001603,,47033001603,2,1.0
470339613001000,47,033,001603,,47033001603,2,1.0
470339613001001,47,033,001603,,47033001603,2,1.0
470339613001002,47,033,001603,,47033001603,2,1.0
470339613001003,47,033,001603,,47033001603,2,1.0
470339613001004,47,033,001603,,47033001603,2,1.0
470339613001005,47,033,001603,,47033001603,2,1.0
470339613001006,47,033,001603,,47033001603,2,1.0
470339613001007,47,033,001603,,47033001603,2,1.0
470339613001008,47,033,001603,,47033001603,2,1.0
470339613001009,47,033,001603,,47033001603,2,1.0
470339613001010,47,033,001603,,47033001603,2,1.0
470339613001011,47,033,001603,,47033001603,2,1.0
470339613001012,47,033,001603,,47033001603,2,1.0
470339613001013,47,033,001603,,47033001603,2,1.0
470339613001014,47,033,001603,,47033001603,2,1.0
470339613001015,47,033,001603,,47033001603,2,1.0
470339613001016,47,033,001603,,47033001603,2,1.0
470339613001017,47,033,001603,,47033001603,2,1.0
470339613001018,47,033,001603,,47033001603,2,1.0
470339613001019,47,033,001603,,47033001603,2,1.0
470339613001020,47,033,001609,,47033001609,3,1.0
470339613001021,47,033,001609,,47033001609,3,1.0
470339613001022,47,033,001603,,47033001603,2,1.0
470339613001023,47,033,001603,,47033001603,2,1.0
470339613001024,47,033,001603,,47033001603,2,1.0
470339613001025,47,033,001603,,47033001603,2,1.0
470339613001026,47,033,001603,,47033001603,2,1.0
470339613001027,47,033,001603,,47033001603,2,1.0
470339613001028,47,033,001603,,47033001603,2,1.0
470339613001029,47,033,001603,,47033001603,2,1.0
470339613001030,47,033,001603,,47033001603,2,1.0
470339613001031,47,033,001609,,47033001609,3,1.0
470339613001032,47,033,001609,,47033001609,3,1.0
470339613001033,47,033,001609,,47033001609,3,1.0
470339613001034,47,033,001603,,47033001603,2,1.0
470339613001035,47,033,001603,,47033001603,2,1.0
470339613001036,47,033,001609,,47033001609,3,1.0
470339613001037,47,033,001609,,47033001609,3,1.0
470339613001038,47,033,001609,,47033001609,3,1.0
470339613001039,47,033,001609,,47033001609,3,1.0
470339613001040,47,033,001609,,47033001609,3,1.0
470339613001041,47,033,001609,,47033001609,3,1.0
470339613001042,47,033,001609,,47033001609,3,1.0
