precinct_key,county_norm,prec_id,current_2022_district,new_2026_district,dominant_district_changed,current_2022_dominant_weight,new_2026_dominant_weight,current_2022_split_count,new_2026_split_count
SUMNER - 008607,SUMNER,008607,6,7,1,1.0,0.9996324482,1,2
SUMNER - 008608,SUMNER,008608,6,7,1,1.0,1.0,1,1
SUMNER - 008609,SUMNER,008609,6,7,1,1.0,1.0,1,1
SUMNER - 008610,SUMNER,008610,6,7,1,1.0,1.0,1,1
SUMNER - 008611,SUMNER,008611,6,7,1,1.0,0.9998898836,1,2
SUMNER - 008612,SUMNER,008612,6,7,1,0.9998822274,1.0,2,1
SUMNER - 008613,SUMNER,008613,6,7,1,1.0,1.0,1,1
SUMNER - 008614,SUMNER,008614,6,7,1,0.9999410978,0.9999970693,2,1
SUMNER - 008618,SUMNER,008618,6,7,1,1.0,0.9994022907,1,2
SUMNER - 008619,SUMNER,008619,6,7,1,1.0,1.0,1,1
SUMNER - 008620,SUMNER,008620,6,7,1,1.0,0.8007596159,1,2
SUMNER - 008621,SUMNER,008621,6,6,0,1.0,0.5636770651,1,2
SUMNER - 008622,SUMNER,008622,6,7,1,1.0,0.9992548009,1,2
SUMNER - 008623,SUMNER,008623,6,7,1,1.0,0.8339282985,1,2
SUMNER - 008624,SUMNER,008624,6,7,1,1.0,0.9998922929,1,2
SUMNER - 008625,SUMNER,008625,6,7,1,0.9991407293,1.0,2,1
SUMNER - 008626,SUMNER,008626,6,7,1,0.9998619528,1.0,2,1
SUMNER - 008627,SUMNER,008627,6,7,1,1.0,1.0,1,1
SUMNER - 008628,SUMNER,008628,6,7,1,1.0,1.0,1,1
SUMNER - 008631,SUMNER,008631,6,7,1,0.999994545,0.8303192815,2,2
SUMNER - 008632,SUMNER,008632,6,7,1,0.9999975852,0.999999965,1,1
SUMNER - 008633,SUMNER,008633,6,7,1,1.0,0.8054272612,1,2
SUMNER - 008635,SUMNER,008635,6,7,1,1.0,1.0,1,1
SUMNER - 008636,SUMNER,008636,6,7,1,0.9999840215,0.9999940115,1,1
TIPTON - 008701,TIPTON,008701,9,5,1,0.7689952799,0.7634632453,2,2
TIPTON - 008702,TIPTON,008702,8,8,0,0.8170126344,0.9388346376,2,2
TIPTON - 008703,TIPTON,008703,8,8,0,1.0,1.0,1,1
TIPTON - 008704,TIPTON,008704,9,5,1,0.999266459,0.9997046595,2,2
TIPTON - 008705,TIPTON,008705,8,8,0,0.9873802386,1.0,2,1
TIPTON - 008706,TIPTON,008706,9,5,1,0.9996281705,0.9996904191,2,1
TIPTON - 008707,TIPTON,008707,9,5,1,0.9998526638,0.9997453414,2,2
TIPTON - 008708,TIPTON,008708,8,8,0,0.5488364924,0.9980610277,2,2
TIPTON - 008709,TIPTON,008709,8,8,0,0.999700834,0.9997500396,2,2
TROUSDALE - 008801,TROUSDALE,008801,6,7,1,1.0,1.0,1,1
TROUSDALE - 008802,TROUSDALE,008802,6,7,1,1.0,0.9995743083,1,2
TROUSDALE - 008803,TROUSDALE,008803,6,7,1,1.0,1.0,1,1
TROUSDALE - 008804,TROUSDALE,008804,6,7,1,1.0,1.0,1,1
TROUSDALE - 008805,TROUSDALE,008805,6,7,1,1.0,1.0,1,1
TROUSDALE - 008806,TROUSDALE,008806,6,7,1,1.0,0.9995592812,1,2
TROUSDALE - 008807,TROUSDALE,008807,6,7,1,1.0,1.0,1,1
TROUSDALE - 008808,TROUSDALE,008808,6,7,1,1.0,1.0,1,1
TROUSDALE - 008809,TROUSDALE,008809,6,7,1,1.0,1.0,1,1
TROUSDALE - 008810,TROUSDALE,008810,6,7,1,1.0,0.9996945936,1,2
UNICOI - 008901,UNICOI,008901,1,1,0,1.0,1.0,1,1
UNICOI - 008902,UNICOI,008902,1,1,0,0.9994446143,0.9993695456,1,1
UNICOI - 008903,UNICOI,008903,1,1,0,0.9999723687,0.9999318316,1,1
UNICOI - 008904,UNICOI,008904,1,1,0,1.0,1.0,1,1
UNICOI - 008905,UNICOI,008905,1,1,0,1.0,1.0,1,1
UNICOI - 008906,UNICOI,008906,1,1,0,0.9993777729,0.9993011041,1,1
UNICOI - 008907,UNICOI,008907,1,1,0,0.9996391676,0.9995904654,1,1
UNICOI - 008908,UNICOI,008908,1,1,0,0.9996419459,0.9996016708,1,1
UNION - 009001,UNION,009001,2,2,0,1.0,1.0,1,1
UNION - 009002,UNION,009002,2,2,0,1.0,1.0,1,1
UNION - 009003,UNION,009003,2,2,0,1.0,1.0,1,1
UNION - 009004,UNION,009004,2,2,0,1.0,1.0,1,1
UNION - 009005,UNION,009005,2,2,0,0.9999162239,0.9999118294,2,2
UNION - 009006,UNION,009006,2,2,0,0.9999881856,0.999985867,2,2
UNION - 009007,UNION,009007,2,2,0,1.0,1.0,1,1
UNION - 009008,UNION,009008,2,2,0,1.0,1.0,1,1
UNION - 009009,UNION,009009,2,2,0,1.0,1.0,1,1
VAN BUREN - 009101,VAN BUREN,009101,6,4,1,1.0,0.9998757097,1,2
VAN BUREN - 009102,VAN BUREN,009102,6,4,1,0.9999770288,1.0,2,1
VAN BUREN - 009103,VAN BUREN,009103,6,4,1,0.9997116021,0.9997821513,2,2
VAN BUREN - 009104,VAN BUREN,009104,6,4,1,1.0,1.0,1,1
VAN BUREN - 009105,VAN BUREN,009105,6,4,1,1.0,1.0,1,1
VAN BUREN - 009106,VAN BUREN,009106,6,4,1,1.0,0.999744386,1,2
VAN BUREN - 009107,VAN BUREN,009107,6,4,1,0.9998578887,1.0,2,1
WARREN - 009201,WARREN,009201,4,4,0,1.0,1.0,1,1
WARREN - 009202,WARREN,009202,4,4,0,1.0,1.0,1,1
WARREN - 009203,WARREN,009203,4,4,0,1.0,1.0,1,1
WARREN - 009204,WARREN,009204,4,4,0,1.0,1.0,1,1
WARREN - 009205,WARREN,009205,4,4,0,1.0,1.0,1,1
WARREN - 009206,WARREN,009206,4,4,0,1.0,1.0,1,1
WARREN - 009207,WARREN,009207,4,4,0,1.0,1.0,1,1
WARREN - 009208,WARREN,009208,4,4,0,1.0,1.0,1,1
WARREN - 009209,WARREN,009209,4,4,0,1.0,1.0,1,1
WARREN - 009210,WARREN,009210,4,4,0,0.8871939748,0.9999679359,2,2
WARREN - 009211,WARREN,009211,4,4,0,0.9999915463,1.0,2,1
WARREN - 009213,WARREN,009213,4,4,0,1.0,1.0,1,1
WARREN - 009214,WARREN,009214,4,4,0,1.0,1.0,1,1
WARREN - 009215,WARREN,009215,4,4,0,1.0,1.0,1,1
WARREN - 009216,WARREN,009216,4,4,0,0.9999498999,1.0,2,1
WARREN - 009217,WARREN,009217,4,4,0,0.999967312,1.0,2,1
WARREN - 009218,WARREN,009218,4,4,0,0.999867149,0.9999004572,2,2
WARREN - 009219,WARREN,009219,4,4,0,0.9999636154,0.9999728025,2,2
WARREN - 009220,WARREN,009220,4,4,0,1.0,1.0,1,1
WARREN - 009221,WARREN,009221,4,4,0,0.999877266,0.9999082959,2,2
WASHINGTON - 009301,WASHINGTON,009301,1,1,0,1.0,1.0,1,1
WASHINGTON - 009302,WASHINGTON,009302,1,1,0,1.0,1.0,1,1
WASHINGTON - 009304,WASHINGTON,009304,1,1,0,1.0,1.0,1,1
WASHINGTON - 009305,WASHINGTON,009305,1,1,0,1.0,1.0,1,1
WASHINGTON - 009306,WASHINGTON,009306,1,1,0,1.0,1.0,1,1
WASHINGTON - 009307,WASHINGTON,009307,1,1,0,1.0,1.0,1,1
WASHINGTON - 009308,WASHINGTON,009308,1,1,0,1.0,1.0,1,1
WASHINGTON - 009309,WASHINGTON,009309,1,1,0,1.0,1.0,1,1
WASHINGTON - 009310,WASHINGTON,009310,1,1,0,1.0,1.0,1,1
WASHINGTON - 009311,WASHINGTON,009311,1,1,0,1.0,1.0,1,1
WASHINGTON - 009312,WASHINGTON,009312,1,1,0,1.0,1.0,1,1
WASHINGTON - 009313,WASHINGTON,009313,1,1,0,1.0,1.0,1,1
WASHINGTON - 009314,WASHINGTON,009314,1,1,0,1.0,1.0,1,1
WASHINGTON - 009315,WASHINGTON,009315,1,1,0,1.0,1.0,1,1
WASHINGTON - 009316,WASHINGTON,009316,1,1,0,1.0,1.0,1,1
WASHINGTON - 009317,WASHINGTON,009317,1,1,0,1.0,1.0,1,1
WASHINGTON - 009318,WASHINGTON,009318,1,1,0,1.0,1.0,1,1
WASHINGTON - 009319,WASHINGTON,009319,1,1,0,1.0,1.0,1,1
WASHINGTON - 009320,WASHINGTON,009320,1,1,0,1.0,1.0,1,1
WASHINGTON - 009321,WASHINGTON,009321,1,1,0,1.0,1.0,1,1
WASHINGTON - 009322,WASHINGTON,009322,1,1,0,1.0,1.0,1,1
WASHINGTON - 009323,WASHINGTON,009323,1,1,0,1.0,1.0,1,1
WASHINGTON - 009324,WASHINGTON,009324,1,1,0,1.0,1.0,1,1
WASHINGTON - 009325,WASHINGTON,009325,1,1,0,1.0,1.0,1,1
WASHINGTON - 009326,WASHINGTON,009326,1,1,0,1.0,1.0,1,1
WASHINGTON - 009327,WASHINGTON,009327,1,1,0,1.0,1.0,1,1
WASHINGTON - 009328,WASHINGTON,009328,1,1,0,1.0,1.0,1,1
WASHINGTON - 009329,WASHINGTON,009329,1,1,0,1.0,1.0,1,1
WASHINGTON - 009330,WASHINGTON,009330,1,1,0,1.0,1.0,1,1
WASHINGTON - 009331,WASHINGTON,009331,1,1,0,1.0,1.0,1,1
WASHINGTON - 009332,WASHINGTON,009332,1,1,0,1.0,1.0,1,1
WASHINGTON - 009333,WASHINGTON,009333,1,1,0,1.0,1.0,1,1
WASHINGTON - 009334,WASHINGTON,009334,1,1,0,1.0,1.0,1,1
WASHINGTON - 009335,WASHINGTON,009335,1,1,0,1.0,1.0,1,1
WASHINGTON - 009336,WASHINGTON,009336,1,1,0,1.0,1.0,1,1
WAYNE - 009401,WAYNE,009401,7,9,1,0.9999979721,0.9987108834,2,2
WAYNE - 009402,WAYNE,009402,7,9,1,1.0,0.9995452514,1,2
WAYNE - 009403,WAYNE,009403,7,9,1,0.9999917673,1.0,2,1
WAYNE - 009404,WAYNE,009404,7,9,1,1.0,1.0,1,1
WAYNE - 009405,WAYNE,009405,7,9,1,0.9999846431,1.0,2,1
WAYNE - 009406,WAYNE,009406,7,9,1,0.9997609296,0.9999895445,2,1
WAYNE - 009407,WAYNE,009407,7,9,1,0.9999898008,1.0,2,1
WAYNE - 009408,WAYNE,009408,7,9,1,0.9997064399,1.0,2,1
WAYNE - 009409,WAYNE,009409,7,9,1,0.9999998892,0.9999993782,2,2
WAYNE - 009410,WAYNE,009410,7,9,1,0.9999366148,0.9999455882,3,2
WAYNE - 009411,WAYNE,009411,7,9,1,1.0,1.0,1,1
WAYNE - 009412,WAYNE,009412,7,9,1,0.9999669059,0.9999328075,1,1
WAYNE - 009413,WAYNE,009413,7,9,1,0.9999598423,0.9998842956,1,1
WAYNE - 009414,WAYNE,009414,7,9,1,0.9999972668,1.0,2,1
WEAKLEY - 009501,WEAKLEY,009501,8,5,1,0.9999980371,0.9999994902,1,1
WEAKLEY - 009502,WEAKLEY,009502,8,5,1,1.0,0.9999340142,1,2
WEAKLEY - 009503,WEAKLEY,009503,8,5,1,0.9999798873,0.999988969,1,1
WEAKLEY - 009504,WEAKLEY,009504,8,5,1,1.0,1.0,1,1
WEAKLEY - 009505,WEAKLEY,009505,8,5,1,1.0,1.0,1,1
WEAKLEY - 009506,WEAKLEY,009506,8,5,1,1.0,0.9999596081,1,2
WEAKLEY - 009507,WEAKLEY,009507,8,5,1,1.0,0.9987606089,1,2
WEAKLEY - 009508,WEAKLEY,009508,8,5,1,1.0,1.0,1,1
WEAKLEY - 009509,WEAKLEY,009509,8,5,1,1.0,1.0,1,1
WEAKLEY - 009510,WEAKLEY,009510,8,5,1,1.0,1.0,1,1
WHITE - 009601,WHITE,009601,6,6,0,1.0,1.0,1,1
WHITE - 009602,WHITE,009602,6,6,0,1.0,1.0,1,1
WHITE - 009603,WHITE,009603,6,6,0,0.9999722449,0.9996748972,2,2
WHITE - 009604,WHITE,009604,6,6,0,1.0,1.0,1,1
WHITE - 009605,WHITE,009605,6,6,0,1.0,0.9999127405,1,2
WHITE - 009606,WHITE,009606,6,6,0,1.0,0.9997987583,1,2
WHITE - 009607,WHITE,009607,6,6,0,1.0,1.0,1,1
WHITE - 009608,WHITE,009608,6,6,0,1.0,1.0,1,1
WHITE - 009609,WHITE,009609,6,6,0,1.0,1.0,1,1
WHITE - 009610,WHITE,009610,6,6,0,1.0,1.0,1,1
WHITE - 009611,WHITE,009611,6,6,0,1.0,1.0,1,1
WILLIAMSON - 009701,WILLIAMSON,009701,7,5,1,0.9999999267,0.9999126928,2,2
WILLIAMSON - 009702,WILLIAMSON,009702,7,5,1,0.9999994237,0.9999782872,2,2
WILLIAMSON - 009703,WILLIAMSON,009703,7,5,1,0.9999952492,1.0,2,1
WILLIAMSON - 009704,WILLIAMSON,009704,7,5,1,0.9997038725,1.0,2,1
WILLIAMSON - 009705,WILLIAMSON,009705,5,9,1,1.0,0.9999304273,1,2
WILLIAMSON - 009706,WILLIAMSON,009706,5,5,0,0.9996538419,0.9995904886,2,2
WILLIAMSON - 009707,WILLIAMSON,009707,7,5,1,0.9992767169,0.9998625573,2,2
WILLIAMSON - 009708,WILLIAMSON,009708,5,9,1,0.9996847512,0.9996342066,2,2
WILLIAMSON - 009709,WILLIAMSON,009709,5,5,0,0.9990061042,1.0,2,1
WILLIAMSON - 009710,WILLIAMSON,009710,5,5,0,1.0,1.0,1,1
WILLIAMSON - 009711,WILLIAMSON,009711,5,5,0,1.0,0.9652931364,1,2
WILLIAMSON - 009712,WILLIAMSON,009712,5,9,1,0.999994218,1.0,2,1
WILLIAMSON - 009713,WILLIAMSON,009713,5,9,1,1.0,1.0,1,1
WILLIAMSON - 009714,WILLIAMSON,009714,5,9,1,1.0,0.9999959975,1,2
WILLIAMSON - 009715,WILLIAMSON,009715,5,9,1,1.0,0.9998695972,1,2
WILLIAMSON - 009716,WILLIAMSON,009716,5,9,1,0.9995608999,0.9999629271,2,2
WILLIAMSON - 009717,WILLIAMSON,009717,5,9,1,0.9997440656,0.9996783697,2,2
WILLIAMSON - 009718,WILLIAMSON,009718,5,9,1,1.0,1.0,1,1
WILLIAMSON - 009719,WILLIAMSON,009719,5,9,1,1.0,1.0,1,1
WILLIAMSON - 009720,WILLIAMSON,009720,5,9,1,1.0,0.9995710363,1,2
WILLIAMSON - 009721,WILLIAMSON,009721,5,9,1,1.0,1.0,1,1
WILLIAMSON - 009722,WILLIAMSON,009722,5,9,1,1.0,0.999861028,1,3
WILLIAMSON - 009723,WILLIAMSON,009723,5,9,1,0.9993621412,0.9997597368,2,2
WILLIAMSON - 009724,WILLIAMSON,009724,5,9,1,1.0,1.0,1,1
WILLIAMSON - 009725,WILLIAMSON,009725,5,9,1,0.9991386466,0.998873528,2,2
WILLIAMSON - 009726,WILLIAMSON,009726,7,5,1,0.9986596497,0.9986365622,2,2
WILLIAMSON - 009727,WILLIAMSON,009727,5,5,0,1.0,0.9993454299,1,3
WILLIAMSON - 009728,WILLIAMSON,009728,5,5,0,0.9996316129,0.9995967923,2,2
WILLIAMSON - 009729,WILLIAMSON,009729,5,5,0,0.9998292508,0.9999914506,2,3
WILLIAMSON - 009730,WILLIAMSON,009730,5,5,0,0.5932082275,1.0,2,1
WILLIAMSON - 009731,WILLIAMSON,009731,7,5,1,0.9996727763,1.0,2,1
WILLIAMSON - 009732,WILLIAMSON,009732,7,5,1,0.9998330008,1.0,2,1
WILLIAMSON - 009733,WILLIAMSON,009733,7,5,1,1.0,1.0,1,1
WILLIAMSON - 009734,WILLIAMSON,009734,7,5,1,0.9930506875,1.0,2,1
WILLIAMSON - 009735,WILLIAMSON,009735,7,5,1,1.0,1.0,1,1
WILLIAMSON - 009736,WILLIAMSON,009736,7,5,1,1.0,1.0,1,1
WILLIAMSON - 009737,WILLIAMSON,009737,7,5,1,0.999962654,1.0,2,1
WILLIAMSON - 009738,WILLIAMSON,009738,7,5,1,0.9998564775,0.9995268318,2,2
WILLIAMSON - 009739,WILLIAMSON,009739,7,5,1,0.9992635057,0.999085915,2,2
WILLIAMSON - 009740,WILLIAMSON,009740,5,9,1,0.9998452975,0.9998682588,2,2
WILLIAMSON - 009741,WILLIAMSON,009741,7,5,1,0.9998544376,1.0,2,1
WILLIAMSON - 009742,WILLIAMSON,009742,5,5,0,0.9998475913,1.0,2,1
WILLIAMSON - 009999,WILLIAMSON,009999,5,5,0,0.999603006,0.9998571909,2,2
WILSON - 009801,WILSON,009801,5,6,1,0.8939506797,1.0,2,1
WILSON - 009802,WILSON,009802,5,6,1,1.0,1.0,1,1
WILSON - 009803,WILSON,009803,5,6,1,1.0,1.0,1,1
WILSON - 009804,WILSON,009804,6,6,0,0.8002119699,1.0,2,1
WILSON - 009805,WILSON,009805,6,6,0,1.0,1.0,1,1
WILSON - 009806,WILSON,009806,6,6,0,0.9211514328,0.9995574515,2,2
WILSON - 009807,WILSON,009807,6,6,0,0.9999984601,0.9997569905,2,2
WILSON - 009808,WILSON,009808,6,6,0,0.8367906338,1.0,2,1
WILSON - 009809,WILSON,009809,5,6,1,1.0,1.0,1,1
WILSON - 009810,WILSON,009810,5,6,1,0.9306238702,1.0,2,1
WILSON - 009811,WILSON,009811,6,6,0,0.9997887836,1.0,2,1
WILSON - 009812,WILSON,009812,6,6,0,0.9997868127,0.9998684122,3,2
WILSON - 009814,WILSON,009814,5,6,1,1.0,1.0,1,1
WILSON - 009815,WILSON,009815,5,6,1,1.0,1.0,1,1
WILSON - 009816,WILSON,009816,5,6,1,0.9994727718,0.9999406326,3,2
WILSON - 009817,WILSON,009817,5,6,1,0.9999990441,0.9999613045,2,2
WILSON - 009818,WILSON,009818,5,6,1,0.9998042209,0.9997379142,2,2
WILSON - 009819,WILSON,009819,5,6,1,1.0,1.0,1,1
WILSON - 009820,WILSON,009820,6,6,0,0.9999999721,1.0,2,1
WILSON - 009822,WILSON,009822,5,6,1,1.0,0.9994268487,1,2
WILSON - 009823,WILSON,009823,5,6,1,0.9997146742,1.0,2,1
WILSON - 009824,WILSON,009824,6,6,0,0.9984769888,1.0,2,1
WILSON - 009825,WILSON,009825,5,6,1,0.8972542493,1.0,2,1
WILSON - 009826,WILSON,009826,6,6,0,0.5607397889,1.0,2,1
WILSON - 009827,WILSON,009827,5,6,1,1.0,1.0,1,1
WILSON - 009828,WILSON,009828,6,6,0,0.9369818607,1.0,2,1
WILSON - 009829,WILSON,009829,5,6,1,0.6313470283,1.0,2,1
WILSON - 009830,WILSON,009830,5,6,1,1.0,1.0,1,1
WILSON - 009831,WILSON,009831,5,6,1,1.0,1.0,1,1
WILSON - 009832,WILSON,009832,5,6,1,0.9976723105,1.0,2,1
WILSON - 009833,WILSON,009833,5,6,1,1.0,1.0,1,1
